input_id,hash40,piece,source,nCV,nCL,deltaC,a_t,b_t,c1_t_V,c1_t_L,dVt,dLt,ood,ok
19081,8e7eb2ca6ace0073,S,1,17,17,0,0,0,0,0,0,0,0,1
19082,1471e122755ebd36,Z,0,17,17,0,0,0,0,0,0,0,0,1
19083,1471e122755ebd36,L,1,34,34,0,0,0,0,0,0,0,0,1
19084,98232777c723d475,Z,0,17,17,0,0,0,0,0,0,0,0,1
19085,98232777c723d475,T,1,35,34,1,1,0,0,0,0,0,0,1
19086,8a2deea2219881ed,I,0,17,17,0,0,0,0,0,0,0,0,1
19087,8a2deea2219881ed,S,1,17,17,0,0,0,0,0,0,0,0,1
19088,1b041b6ca395791f,S,0,18,17,1,1,0,0,0,0,0,0,1
19089,1b041b6ca395791f,Z,1,17,17,0,0,0,0,0,0,0,0,1
19090,52e26d82d8ef9933,S,0,19,17,2,2,0,0,0,0,0,0,1
19091,52e26d82d8ef9933,Z,1,19,17,2,2,0,0,0,0,0,0,1
19092,49799939bdfe5db3,Z,1,17,17,0,0,0,0,0,0,0,0,1
19093,27707edd033fc166,Z,0,17,17,0,0,0,0,0,0,0,0,1
19094,27707edd033fc166,L,1,34,34,0,0,0,0,0,0,0,0,1
19095,a071d4e2235d6044,I,0,17,17,0,0,0,0,0,0,0,0,1
19096,a071d4e2235d6044,Z,1,17,17,0,0,0,0,0,0,0,0,1
19097,5f93cae5d61fb0a4,S,0,17,17,0,0,0,0,0,0,0,0,1
19098,5f93cae5d61fb0a4,Z,1,17,17,0,0,0,0,0,0,0,0,1
19099,6376d704fc47dea7,S,0,17,17,0,0,0,0,0,0,0,0,1
19100,6376d704fc47dea7,Z,1,17,17,0,0,0,0,0,0,0,0,1
19101,1ed8e981f2c23cc7,T,0,34,34,0,0,0,0,0,0,0,0,1
19102,1ed8e981f2c23cc7,S,1,17,17,0,0,0,0,0,0,0,0,1
19103,1d0f2cf5deef3f7e,Z,0,17,17,0,0,0,0,0,0,0,0,1
19104,1d0f2cf5deef3f7e,L,1,34,34,0,0,0,0,0,0,0,0,1
19105,d9a72c0f2367a3ee,Z,0,17,17,0,0,0,0,0,0,0,0,1
19106,d9a72c0f2367a3ee,T,1,34,34,0,0,0,0,0,0,0,0,1
19107,47a6bba9bcc6aadf,S,0,17,17,0,0,0,0,0,0,0,0,1
19108,47a6bba9bcc6aadf,Z,1,17,17,0,0,0,0,0,0,0,0,1
19109,87b6d8a01d6fa78e,S,0,17,17,0,0,0,0,0,0,0,0,1
19110,87b6d8a01d6fa78e,Z,1,17,17,0,0,0,0,0,0,0,0,1
19111,c72ae8778fa65825,T,0,35,34,1,1,0,0,0,0,0,0,1
19112,c72ae8778fa65825,Z,1,17,17,0,0,0,0,0,0,0,0,1
19113,bddd44e1a23614e7,Z,0,17,17,0,0,0,0,0,0,0,0,1
19114,bddd44e1a23614e7,T,1,35,34,1,1,0,0,0,0,0,0,1
19115,4c9f7c9aaa15df2f,S,0,17,17,0,0,0,0,0,0,0,0,1
19116,4c9f7c9aaa15df2f,L,1,34,34,0,0,0,0,0,0,0,0,1
19117,17b34cbf844ddcf8,S,0,17,17,0,0,0,0,0,0,0,0,1
19118,17b34cbf844ddcf8,L,1,34,34,0,0,0,0,0,0,0,0,1
19119,fd12576d8b769163,T,0,34,34,0,0,0,0,0,0,0,0,1
19120,fd12576d8b769163,Z,1,17,17,0,0,0,0,0,0,0,0,1
19121,db1a5db6c4b7ec8b,Z,0,17,17,0,0,0,0,0,0,0,0,1
19122,db1a5db6c4b7ec8b,T,1,34,34,0,0,0,0,0,0,0,0,1
19123,42cb43a1caffbfd6,J,0,34,34,0,0,0,0,0,0,0,0,1
19124,42cb43a1caffbfd6,S,1,17,17,0,0,0,0,0,0,0,0,1
19125,9c3073e024d8e43d,S,1,17,17,0,0,0,0,0,0,0,0,1
19126,474d07c0f379b8b5,I,1,17,17,0,0,0,0,0,0,0,0,1
19127,b135ff241af7899f,T,0,38,37,1,1,0,0,0,0,0,0,1
19128,b135ff241af7899f,L,1,35,34,1,1,0,0,0,0,0,0,1
19129,edc47fe2751c6049,Z,0,17,17,0,0,0,0,0,0,0,0,1
19130,edc47fe2751c6049,L,1,34,34,0,0,0,0,0,0,0,0,1
19131,f10ab72f465c03d4,J,0,34,34,0,0,0,0,0,0,0,0,1
19132,f10ab72f465c03d4,Z,1,17,17,0,0,0,0,0,0,0,0,1
19133,c3f839b2a93e3a46,I,0,17,17,0,0,0,0,0,0,0,0,1
19134,c3f839b2a93e3a46,J,1,34,34,0,0,0,0,0,0,0,0,1
19135,a7ac06e5e2eb263d,I,1,17,17,0,0,0,0,0,0,0,0,1
19136,d216e67bdc2ad713,S,0,17,17,0,0,0,0,0,0,0,0,1
19137,d216e67bdc2ad713,Z,1,18,17,1,1,0,0,0,0,0,0,1
19138,a493ab2ae1b3e85f,S,0,17,17,0,0,0,0,0,0,0,0,1
19139,a493ab2ae1b3e85f,L,1,35,34,1,1,0,0,0,0,0,0,1
19140,a2a2fb4e5b52a3af,S,0,17,17,0,0,0,0,0,0,0,0,1
19141,a2a2fb4e5b52a3af,Z,1,17,17,0,0,0,0,0,0,0,0,1
19142,cb00db072b58de1f,S,0,19,17,2,2,0,0,0,0,0,0,1
19143,cb00db072b58de1f,Z,1,18,17,1,1,0,0,0,0,0,0,1
19144,9c55e31d99f72a1f,T,0,38,37,1,1,0,0,0,0,0,0,1
19145,9c55e31d99f72a1f,Z,1,18,17,1,1,0,0,0,0,0,0,1
19146,eaff4a99fab0e521,Z,0,17,17,0,0,0,0,0,0,0,0,1
19147,eaff4a99fab0e521,Z,1,17,17,0,0,0,0,0,0,0,0,1
19148,627f8d9d6a331146,Z,0,17,17,0,0,0,0,0,0,0,0,1
19149,627f8d9d6a331146,Z,1,17,17,0,0,0,0,0,0,0,0,1
19150,fa2604d3cc1591e1,J,0,34,34,0,0,0,0,0,0,0,0,1
19151,fa2604d3cc1591e1,Z,1,17,17,0,0,0,0,0,0,0,0,1
19152,9649e77bb082ce1c,O,0,9,9,0,0,0,0,0,0,0,0,1
19153,fcd55eb8dad3c246,I,1,17,17,0,0,0,0,0,0,0,0,1
19154,b66bb0cf6e98541c,I,1,17,17,0,0,0,0,0,0,0,0,1
19155,2cfd6527fed751b0,O,0,9,9,0,0,0,0,0,0,0,0,1
19156,c6b32cc3f4513b70,I,1,17,17,0,0,0,0,0,0,0,0,1
19157,358e05bcdc3677d1,S,0,17,17,0,0,0,0,0,0,0,0,1
19158,358e05bcdc3677d1,Z,1,17,17,0,0,0,0,0,0,0,0,1
19159,ea47eca75145594f,S,0,18,17,1,1,0,0,0,0,0,0,1
19160,ea47eca75145594f,Z,1,18,17,1,1,0,0,0,0,0,0,1
19161,50f8f3875dbbd4ec,O,0,9,9,0,0,0,0,0,0,0,0,1
19162,535197d9a6b98f51,S,0,18,17,1,1,0,0,0,0,0,0,1
19163,535197d9a6b98f51,L,1,35,34,1,1,0,0,0,0,0,0,1
19164,70f7d0f5ffaa74b6,O,0,9,9,0,0,0,0,0,0,0,0,1
19165,a73923a931eb5b97,S,0,17,17,0,0,0,0,0,0,0,0,1
19166,a73923a931eb5b97,Z,1,17,17,0,0,0,0,0,0,0,0,1
19167,ce08a9e6351329b7,S,0,17,17,0,0,0,0,0,0,0,0,1
19168,ce08a9e6351329b7,Z,1,17,17,0,0,0,0,0,0,0,0,1
19169,6ba60814c171802e,T,0,38,37,1,1,0,0,0,0,0,0,1
19170,6ba60814c171802e,Z,1,18,17,1,1,0,0,0,0,0,0,1
19171,b3b2d061726d4aae,T,0,34,34,0,0,0,0,0,0,0,0,1
19172,b3b2d061726d4aae,S,1,17,17,0,0,0,0,0,0,0,0,1
19173,d96909c5287c5b56,Z,0,17,17,0,0,0,0,0,0,0,0,1
19174,d96909c5287c5b56,Z,1,17,17,0,0,0,0,0,0,0,0,1
19175,7b793f1eeaf9e6a6,O,0,9,9,0,0,0,0,0,0,0,0,1
19176,9388dc65292845da,I,1,17,17,0,0,0,0,0,0,0,0,1
19177,6652a831e9c19fff,S,0,17,17,0,0,0,0,0,0,0,0,1
19178,6652a831e9c19fff,Z,1,17,17,0,0,0,0,0,0,0,0,1
19179,a74dbfde349ee249,S,0,19,17,2,2,0,0,0,0,0,0,1
19180,a74dbfde349ee249,Z,1,19,17,2,2,0,0,0,0,0,0,1
19181,46b359bdb62cb1ff,S,0,19,17,2,2,0,0,0,0,0,0,1
19182,46b359bdb62cb1ff,Z,1,19,17,2,2,0,0,0,0,0,0,1
19183,f5456914dc47cf64,T,0,37,37,0,0,0,0,0,0,0,0,1
19184,f5456914dc47cf64,S,1,19,17,2,2,0,0,0,0,0,0,1
19185,38d42ad8f180c35e,Z,0,17,17,0,0,0,0,0,0,0,0,1
19186,38d42ad8f180c35e,Z,1,17,17,0,0,0,0,0,0,0,0,1
19187,9808b78487a325b0,I,1,17,17,0,0,0,0,0,0,0,0,1
19188,f28813148bc704df,S,0,19,17,2,2,0,0,0,0,0,0,1
19189,f28813148bc704df,Z,1,19,17,2,2,0,0,0,0,0,0,1
19190,23f463ffb51b925f,S,0,18,17,1,1,0,0,0,0,0,0,1
19191,23f463ffb51b925f,Z,1,17,17,0,0,0,0,0,0,0,0,1
19192,36cefbed3308861f,T,0,38,37,1,1,0,0,0,0,0,0,1
19193,36cefbed3308861f,S,1,17,17,0,0,0,0,0,0,0,0,1
19194,892bd9160b0f953f,T,0,38,37,1,1,0,0,0,0,0,0,1
19195,892bd9160b0f953f,S,1,17,17,0,0,0,0,0,0,0,0,1
19196,fbf6e26cbbb45621,Z,0,17,17,0,0,0,0,0,0,0,0,1
19197,fbf6e26cbbb45621,S,1,17,17,0,0,0,0,0,0,0,0,1
19198,0b6a79e2d1e31346,O,0,9,9,0,0,0,0,0,0,0,0,1
19199,434be6c2ecd71bcf,S,0,18,17,1,1,0,0,0,0,0,0,1
19200,434be6c2ecd71bcf,L,1,36,34,2,2,0,0,0,0,0,0,1
19201,9ba2a734c89f371b,S,0,19,17,2,2,0,0,0,0,0,0,1
19202,9ba2a734c89f371b,Z,1,19,17,2,2,0,0,0,0,0,0,1
19203,031a7b33d2f67f7f,T,0,34,34,0,0,0,0,0,0,0,0,1
19204,031a7b33d2f67f7f,Z,1,17,17,0,0,0,0,0,0,0,0,1
19205,b6ae1bf5b66b17df,S,0,17,17,0,0,0,0,0,0,0,0,1
19206,b6ae1bf5b66b17df,L,1,34,34,0,0,0,0,0,0,0,0,1
19207,48eeae2c0803dc6c,S,0,17,17,0,0,0,0,0,0,0,0,1
19208,48eeae2c0803dc6c,Z,1,17,17,0,0,0,0,0,0,0,0,1
19209,6b434e2b02d4fc31,T,0,38,37,1,1,0,0,0,0,0,0,1
19210,6b434e2b02d4fc31,S,1,17,17,0,0,0,0,0,0,0,0,1
19211,a7cc665dab1604e1,O,0,9,9,0,0,0,0,0,0,0,0,1
19212,d08cd59354cc5177,I,1,17,17,0,0,0,0,0,0,0,0,1
19213,0a1a1403cfd7294f,S,0,17,17,0,0,0,0,0,0,0,0,1
19214,0a1a1403cfd7294f,Z,1,17,17,0,0,0,0,0,0,0,0,1
19215,7d760b2eaa90cb1f,S,0,17,17,0,0,0,0,0,0,0,0,1
19216,7d760b2eaa90cb1f,Z,1,17,17,0,0,0,0,0,0,0,0,1
19217,d3a72aa0f8e79192,T,0,35,34,1,1,0,0,0,0,0,0,1
19218,d3a72aa0f8e79192,Z,1,17,17,0,0,0,0,0,0,0,0,1
19219,afa9d9a30042875f,S,0,18,17,1,1,0,0,0,0,0,0,1
19220,afa9d9a30042875f,L,1,36,34,2,2,0,0,0,0,0,0,1
19221,939758fbf01036b6,T,0,41,40,1,1,0,0,0,0,0,0,1
19222,939758fbf01036b6,L,1,37,34,3,3,0,0,0,0,0,0,1
19223,164a6af8b218245f,T,0,38,37,1,1,0,0,0,0,0,0,1
19224,164a6af8b218245f,S,1,17,17,0,0,0,0,0,0,0,0,1
19225,3ec39c3dc2aa6841,Z,0,17,17,0,0,0,0,0,0,0,0,1
19226,3ec39c3dc2aa6841,S,1,17,17,0,0,0,0,0,0,0,0,1
19227,1a4af4628a76664a,O,0,9,9,0,0,0,0,0,0,0,0,1
19228,4895aef7fcb5dfef,S,0,17,17,0,0,0,0,0,0,0,0,1
19229,4895aef7fcb5dfef,L,1,35,34,1,1,0,0,0,0,0,0,1
19230,4d8600b027db9397,S,0,17,17,0,0,0,0,0,0,0,0,1
19231,4d8600b027db9397,L,1,34,34,0,0,0,0,0,0,0,0,1
19232,128f64e949805cd3,S,0,20,17,3,3,0,0,0,0,0,0,1
19233,128f64e949805cd3,Z,1,20,17,3,3,0,0,0,0,0,0,1
19234,661d18d0e558b627,T,0,38,37,1,1,0,0,0,0,0,0,1
19235,661d18d0e558b627,Z,1,17,17,0,0,0,0,0,0,0,0,1
19236,fc487b7e9c7bf1ec,T,0,38,37,1,1,0,0,0,0,0,0,1
19237,fc487b7e9c7bf1ec,S,1,18,17,1,1,0,0,0,0,0,0,1
19238,e958f2c698176673,Z,0,17,17,0,0,0,0,0,0,0,0,1
19239,e958f2c698176673,S,1,17,17,0,0,0,0,0,0,0,0,1
19240,2415273b5005e0a3,Z,0,17,17,0,0,0,0,0,0,0,0,1
19241,2415273b5005e0a3,S,1,17,17,0,0,0,0,0,0,0,0,1
19242,f8b0a0c10ee57e53,J,0,35,34,1,1,0,0,0,0,0,0,1
19243,f8b0a0c10ee57e53,Z,1,17,17,0,0,0,0,0,0,0,0,1
19244,8aa81ddd5fce6ec3,O,0,9,9,0,0,0,0,0,0,0,0,1
19245,6b03ad829afdf6b4,I,1,17,17,0,0,0,0,0,0,0,0,1
19246,e4c0d0f4418382f6,S,0,17,17,0,0,0,0,0,0,0,0,1
19247,e4c0d0f4418382f6,Z,1,17,17,0,0,0,0,0,0,0,0,1
19248,61694da51c5a29af,T,0,41,40,1,1,0,0,0,0,0,0,1
19249,61694da51c5a29af,S,1,18,17,1,1,0,0,0,0,0,0,1
19250,26c576c66540acec,I,1,17,17,0,0,0,0,0,0,0,0,1
19251,74776f2000ecd10b,S,0,18,17,1,1,0,0,0,0,0,0,1
19252,74776f2000ecd10b,L,1,37,34,3,3,0,0,0,0,0,0,1
19253,ab2e3ad190ac4815,S,0,19,17,2,2,0,0,0,0,0,0,1
19254,ab2e3ad190ac4815,L,1,37,34,3,3,0,0,0,0,0,0,1
19255,6ba05fed5b23be14,T,0,38,37,1,1,0,0,0,0,0,0,1
19256,6ba05fed5b23be14,Z,1,18,17,1,1,0,0,0,0,0,0,1
19257,e3cb5a9ef8556aa8,Z,0,18,17,1,1,0,0,0,0,0,0,1
19258,e3cb5a9ef8556aa8,L,1,35,34,1,1,0,0,0,0,0,0,1
19259,91bc4bf29c8eef94,J,0,34,34,0,0,0,0,0,0,0,0,1
19260,91bc4bf29c8eef94,L,1,34,34,0,0,0,0,0,0,0,0,1
19261,49d785fd6d562400,I,0,17,17,0,0,0,0,0,0,0,0,1
19262,49d785fd6d562400,J,1,34,34,0,0,0,0,0,0,0,0,1
19263,5218f019d0a94a51,S,0,17,17,0,0,0,0,0,0,0,0,1
19264,5218f019d0a94a51,Z,1,17,17,0,0,0,0,0,0,0,0,1
19265,7d6ac003cdf1a613,S,0,19,17,2,2,0,0,0,0,0,0,1
19266,7d6ac003cdf1a613,Z,1,20,17,3,3,0,0,0,0,0,0,1
19267,7e63b72167f0c38f,S,0,17,17,0,0,0,0,0,0,0,0,1
19268,7e63b72167f0c38f,Z,1,17,17,0,0,0,0,0,0,0,0,1
19269,52fdaac4c7cc2694,T,0,34,34,0,0,0,0,0,0,0,0,1
19270,52fdaac4c7cc2694,S,1,17,17,0,0,0,0,0,0,0,0,1
19271,244d6ecf78d8e77f,Z,0,17,17,0,0,0,0,0,0,0,0,1
19272,244d6ecf78d8e77f,S,1,17,17,0,0,0,0,0,0,0,0,1
19273,4cee2a5647edf984,O,0,9,9,0,0,0,0,0,0,0,0,1
19274,4cee2a5647edf984,I,1,17,17,0,0,0,0,0,0,0,0,1
19275,8e10216be2517584,I,1,17,17,0,0,0,0,0,0,0,0,1
19276,a700682768cf5ddf,S,0,17,17,0,0,0,0,0,0,0,0,1
19277,a700682768cf5ddf,L,1,34,34,0,0,0,0,0,0,0,0,1
19278,3b62ccc5c88652ef,S,0,21,17,4,4,0,0,0,0,0,0,1
19279,3b62ccc5c88652ef,Z,1,21,17,4,4,0,0,0,0,0,0,1
19280,884593caacd82145,T,0,38,37,1,1,0,0,0,0,0,0,1
19281,884593caacd82145,L,1,35,34,1,1,0,0,0,0,0,0,1
19282,bafb87da0d3a27ae,T,0,35,35,0,0,0,0,0,0,0,0,1
19283,bafb87da0d3a27ae,Z,1,18,17,1,1,0,0,0,0,0,0,1
19284,4395a601055a1ba1,Z,0,17,17,0,0,0,0,0,0,0,0,1
19285,4395a601055a1ba1,S,1,17,17,0,0,0,0,0,0,0,0,1
19286,a121edee42385d00,O,0,9,9,0,0,0,0,0,0,0,0,1
19287,a121edee42385d00,I,1,17,17,0,0,0,0,0,0,0,0,1
19288,9c57f154d9aaad2a,I,1,17,17,0,0,0,0,0,0,0,0,1
19289,1b3cd703e3ed52e7,S,0,19,17,2,2,0,0,0,0,0,0,1
19290,1b3cd703e3ed52e7,L,1,38,34,4,4,0,0,0,0,0,0,1
19291,88dc36e939cd8f5f,S,0,19,17,2,2,0,0,0,0,0,0,1
19292,88dc36e939cd8f5f,Z,1,19,17,2,2,0,0,0,0,0,0,1
19293,d07c29aa45a2baf4,T,0,37,37,0,0,0,0,0,0,0,0,1
19294,d07c29aa45a2baf4,Z,1,18,17,1,1,0,0,0,0,0,0,1
19295,078ab9edd0b4f1f0,T,0,34,34,0,0,0,0,0,0,0,0,1
19296,078ab9edd0b4f1f0,S,1,17,17,0,0,0,0,0,0,0,0,1
19297,54a913a145544459,Z,0,17,17,0,0,0,0,0,0,0,0,1
19298,54a913a145544459,Z,1,17,17,0,0,0,0,0,0,0,0,1
19299,1db88030b444f1bd,Z,0,18,17,1,1,0,0,0,0,0,0,1
19300,1db88030b444f1bd,S,1,18,17,1,1,0,0,0,0,0,0,1
19301,694bff9eb5f52935,J,0,34,34,0,0,0,0,0,0,0,0,1
19302,694bff9eb5f52935,S,1,17,17,0,0,0,0,0,0,0,0,1
19303,c3f4c69167bd800e,S,0,17,17,0,0,0,0,0,0,0,0,1
19304,c3f4c69167bd800e,L,1,34,34,0,0,0,0,0,0,0,0,1
19305,372f01153612c625,T,0,34,34,0,0,0,0,0,0,0,0,1
19306,372f01153612c625,Z,1,17,17,0,0,0,0,0,0,0,0,1
19307,3aa3fd906c40ddc0,O,0,9,9,0,0,0,0,0,0,0,0,1
19308,3aa3fd906c40ddc0,I,1,17,17,0,0,0,0,0,0,0,0,1
19309,1f5b9aa84db060df,S,0,19,17,2,2,0,0,0,0,0,0,1
19310,1f5b9aa84db060df,Z,1,19,17,2,2,0,0,0,0,0,0,1
19311,86e191a1bfa69f4f,S,0,17,17,0,0,0,0,0,0,0,0,1
19312,86e191a1bfa69f4f,Z,1,18,17,1,1,0,0,0,0,0,0,1
19313,da0f5188cc56122e,S,0,17,17,0,0,0,0,0,0,0,0,1
19314,da0f5188cc56122e,Z,1,17,17,0,0,0,0,0,0,0,0,1
19315,5d218ee5c1cfb967,T,0,38,37,1,1,0,0,0,0,0,0,1
19316,5d218ee5c1cfb967,L,1,35,34,1,1,0,0,0,0,0,0,1
19317,71aa7369551b390e,T,0,34,34,0,0,0,0,0,0,0,0,1
19318,71aa7369551b390e,Z,1,17,17,0,0,0,0,0,0,0,0,1
19319,f8eaf040aa0e0da7,Z,0,17,17,0,0,0,0,0,0,0,0,1
19320,f8eaf040aa0e0da7,L,1,34,34,0,0,0,0,0,0,0,0,1
19321,f59090bb2ffe9679,J,0,34,34,0,0,0,0,0,0,0,0,1
19322,f59090bb2ffe9679,S,1,17,17,0,0,0,0,0,0,0,0,1
19323,d5aae634783979df,S,0,19,17,2,2,0,0,0,0,0,0,1
19324,d5aae634783979df,L,1,38,34,4,4,0,0,0,0,0,0,1
19325,275c69c609f9e65f,S,0,19,17,2,2,0,0,0,0,0,0,1
19326,275c69c609f9e65f,L,1,38,34,4,4,0,0,0,0,0,0,1
19327,55d43462acb0c5a3,T,0,34,34,0,0,0,0,0,0,0,0,1
19328,55d43462acb0c5a3,S,1,17,17,0,0,0,0,0,0,0,0,1
19329,550c9da734caf9a7,T,0,34,34,0,0,0,0,0,0,0,0,1
19330,550c9da734caf9a7,S,1,17,17,0,0,0,0,0,0,0,0,1
19331,01680a9b36ef09a0,O,0,9,9,0,0,0,0,0,0,0,0,1
19332,01680a9b36ef09a0,I,1,17,17,0,0,0,0,0,0,0,0,1
19333,b722ff03cc478b64,I,1,17,17,0,0,0,0,0,0,0,0,1
19334,1f46d7d13eaa411f,S,0,21,17,4,4,0,0,0,0,0,0,1
19335,1f46d7d13eaa411f,Z,1,21,17,4,4,0,0,0,0,0,0,1
19336,22a158abc837d65f,S,0,21,17,4,4,0,0,0,0,0,0,1
19337,22a158abc837d65f,Z,1,21,17,4,4,0,0,0,0,0,0,1
19338,afe4044f53b63afd,Z,0,17,17,0,0,0,0,0,0,0,0,1
19339,afe4044f53b63afd,Z,1,17,17,0,0,0,0,0,0,0,0,1
19340,8268851d527cb6b4,I,0,17,17,0,0,0,0,0,0,0,0,1
19341,8268851d527cb6b4,J,1,34,34,0,0,0,0,0,0,0,0,1
19342,ecd9588e9d7a618c,O,0,9,9,0,0,0,0,0,0,0,0,1
19343,5252a6e005068e5f,S,0,19,17,2,2,0,0,0,0,0,0,1
19344,5252a6e005068e5f,Z,1,19,17,2,2,0,0,0,0,0,0,1
19345,6d7b3bd3a236d18f,T,0,38,38,0,0,0,0,0,0,0,0,1
19346,6d7b3bd3a236d18f,L,1,38,34,4,4,0,0,0,0,0,0,1
19347,ea741227d6e5b8a9,T,0,34,34,0,0,0,0,0,0,0,0,1
19348,ea741227d6e5b8a9,S,1,17,17,0,0,0,0,0,0,0,0,1
19349,b01b60ec52fcc142,I,1,17,17,0,0,0,0,0,0,0,0,1
19350,c5ee0a79f3d2929f,S,0,21,17,4,4,0,0,0,0,0,0,1
19351,c5ee0a79f3d2929f,L,1,42,34,8,8,0,0,0,0,0,0,1
19352,35c8e1881a6c305f,S,0,19,17,2,2,0,0,0,0,0,0,1
19353,35c8e1881a6c305f,Z,1,19,17,2,2,0,0,0,0,0,0,1
19354,d6e3b68ba9159c8e,T,0,34,34,0,0,0,0,0,0,0,0,1
19355,d6e3b68ba9159c8e,Z,1,17,17,0,0,0,0,0,0,0,0,1
19356,48d5751c7656cdbc,O,0,9,9,0,0,0,0,0,0,0,0,1
19357,3600906a65ce0dfc,I,1,17,17,0,0,0,0,0,0,0,0,1
19358,499e9c56a156aff6,T,0,37,37,0,0,0,0,0,0,0,0,1
19359,499e9c56a156aff6,Z,1,18,17,1,1,0,0,0,0,0,0,1
19360,fbe5f11e4d549fdc,O,0,9,9,0,0,0,0,0,0,0,0,1
19361,ed15a127ce702698,T,0,34,34,0,0,0,0,0,0,0,0,1
19362,ed15a127ce702698,S,1,17,17,0,0,0,0,0,0,0,0,1
19363,dd07ed85e4ea0cf5,Z,0,17,17,0,0,0,0,0,0,0,0,1
19364,dd07ed85e4ea0cf5,L,1,35,34,1,1,0,0,0,0,0,0,1
19365,8d0a513437d69d5a,J,0,34,34,0,0,0,0,0,0,0,0,1
19366,8d0a513437d69d5a,Z,1,17,17,0,0,0,0,0,0,0,0,1
19367,937356f00441719c,J,0,36,34,2,2,0,0,0,0,0,0,1
19368,937356f00441719c,Z,1,18,17,1,1,0,0,0,0,0,0,1
19369,35c5537e6cd7653f,T,0,34,34,0,0,0,0,0,0,0,0,1
19370,35c5537e6cd7653f,Z,1,17,17,0,0,0,0,0,0,0,0,1
19371,d5007ca61726e4d7,T,0,34,34,0,0,0,0,0,0,0,0,1
19372,d5007ca61726e4d7,Z,1,17,17,0,0,0,0,0,0,0,0,1
19373,9bccc89986e025a5,Z,0,17,17,0,0,0,0,0,0,0,0,1
19374,9bccc89986e025a5,L,1,35,34,1,1,0,0,0,0,0,0,1
19375,d6a9b2e37863e5ef,T,0,34,34,0,0,0,0,0,0,0,0,1
19376,d6a9b2e37863e5ef,S,1,17,17,0,0,0,0,0,0,0,0,1
19377,b055797251faf801,T,0,38,37,1,1,0,0,0,0,0,0,1
19378,b055797251faf801,L,1,35,34,1,1,0,0,0,0,0,0,1
19379,2974512a3330aa2c,Z,0,17,17,0,0,0,0,0,0,0,0,1
19380,2974512a3330aa2c,L,1,34,34,0,0,0,0,0,0,0,0,1
19381,ea0476c9f6a404bd,Z,0,17,17,0,0,0,0,0,0,0,0,1
19382,ea0476c9f6a404bd,L,1,35,34,1,1,0,0,0,0,0,0,1
19383,df034d915c8d4d7b,J,0,34,34,0,0,0,0,0,0,0,0,1
19384,df034d915c8d4d7b,L,1,34,34,0,0,0,0,0,0,0,0,1
19385,b375dfdd5f1d73df,T,0,38,37,1,1,0,0,0,0,0,0,1
19386,b375dfdd5f1d73df,L,1,35,34,1,1,0,0,0,0,0,0,1
19387,dbf60d74833a5b94,T,0,35,35,0,0,0,0,0,0,0,0,1
19388,dbf60d74833a5b94,Z,1,18,17,1,1,0,0,0,0,0,0,1
19389,1cf027075cb4609f,T,0,34,34,0,0,0,0,0,0,0,0,1
19390,1cf027075cb4609f,Z,1,17,17,0,0,0,0,0,0,0,0,1
19391,e70842299997f45c,Z,0,17,17,0,0,0,0,0,0,0,0,1
19392,e70842299997f45c,L,1,34,34,0,0,0,0,0,0,0,0,1
19393,214391b542090261,Z,0,17,17,0,0,0,0,0,0,0,0,1
19394,214391b542090261,L,1,34,34,0,0,0,0,0,0,0,0,1
19395,14cf8d8aa178a616,T,0,37,37,0,0,0,0,0,0,0,0,1
19396,14cf8d8aa178a616,Z,1,18,17,1,1,0,0,0,0,0,0,1
19397,39f63d92ef3374b8,T,0,34,34,0,0,0,0,0,0,0,0,1
19398,39f63d92ef3374b8,S,1,17,17,0,0,0,0,0,0,0,0,1
19399,cb329f92bfc63469,J,0,34,34,0,0,0,0,0,0,0,0,1
19400,cb329f92bfc63469,Z,1,17,17,0,0,0,0,0,0,0,0,1
19401,340d3080da0fef3f,T,0,41,40,1,1,0,0,0,0,0,0,1
19402,340d3080da0fef3f,S,1,19,17,2,2,0,0,0,0,0,0,1
19403,29c17aeca235990b,T,0,37,37,0,0,0,0,0,0,0,0,1
19404,29c17aeca235990b,S,1,19,17,2,2,0,0,0,0,0,0,1
19405,cd066f06f8335dcd,Z,0,17,17,0,0,0,0,0,0,0,0,1
19406,cd066f06f8335dcd,Z,1,17,17,0,0,0,0,0,0,0,0,1
19407,662157c11d296ad5,Z,0,17,17,0,0,0,0,0,0,0,0,1
19408,662157c11d296ad5,Z,1,17,17,0,0,0,0,0,0,0,0,1
19409,88c95e3664ba2cc6,O,0,9,9,0,0,0,0,0,0,0,0,1
19410,8900c7c55aab42c3,I,1,17,17,0,0,0,0,0,0,0,0,1
19411,0cde2ad0eb924053,T,0,34,34,0,0,0,0,0,0,0,0,1
19412,0cde2ad0eb924053,Z,1,17,17,0,0,0,0,0,0,0,0,1
19413,7a60d19d62844c41,Z,0,19,17,2,2,0,0,0,0,0,0,1
19414,7a60d19d62844c41,S,1,19,17,2,2,0,0,0,0,0,0,1
19415,16c24397273da833,J,0,36,34,2,2,0,0,0,0,0,0,1
19416,16c24397273da833,Z,1,17,17,0,0,0,0,0,0,0,0,1
19417,1ea1f85b7ddba5bc,I,1,17,17,0,0,0,0,0,0,0,0,1
19418,d1b81fbf95c52cc9,T,0,35,34,1,1,0,0,0,0,0,0,1
