# kind board t x y r search_type combo b2b under_attack clear value t2_value t3_value death out_combo out_b2b out_under_attack out_map_rise out_acc_value out_like out_value
get 13 S 1 15 0 0 3 0 1 0 -4523.587840982 8 0 0 0 0 0 1 0.000000 -39555.102879 637518479.138947
eval 13 S 2 16 0 0 4 0 1 0 -4922.350573187 24 0 0 0 0 0 0 0 0 0
get 13 S 2 16 0 0 4 0 1 0 -4922.350573187 24 0 0 0 0 0 1 0.000000 179620.832619 693938426.433409
eval 13 S 3 16 0 0 0 1 1 0 -4891.463054900 24 0 0 0 0 0 0 0 0 0
get 13 S 3 16 0 0 0 1 1 0 -4891.463054900 24 0 0 0 1 0 1 0.000000 179620.832619 689585205.299893
eval 13 S 4 16 0 0 1 1 1 0 -4905.600408025 16 0 0 0 0 0 0 0 0 0
get 13 S 4 16 0 0 1 1 1 0 -4905.600408025 16 0 0 0 1 0 1 0.000000 76625.382017 691474698.330362
eval 13 S 5 16 0 0 2 1 1 0 -4916.432938835 16 0 0 0 0 0 0 0 0 0
get 13 S 5 16 0 0 2 1 1 0 -4916.432938835 16 0 0 0 1 0 1 0.000000 76625.382017 693001412.183298
eval 13 Z 0 15 0 0 3 1 1 0 -4559.539927532 8 0 0 0 0 0 0 0 0 0
get 13 Z 0 15 0 0 3 1 1 0 -4559.539927532 8 0 0 0 1 0 1 0.000000 -52740.137172 642572304.717460
eval 13 Z 1 16 0 0 4 1 1 0 -5002.804019852 24 0 0 0 0 0 0 0 0 0
get 13 Z 1 16 0 0 4 1 1 0 -5002.804019852 24 0 0 0 1 0 1 0.000000 166435.798326 705264179.057754
eval 13 Z 2 16 0 0 0 0 1 0 -4903.113481555 24 0 0 0 0 0 0 0 0 0
get 13 Z 2 16 0 0 0 0 1 0 -4903.113481555 24 0 0 0 0 0 1 0.000000 179620.832619 691227191.653661
eval 13 Z 3 16 0 0 1 0 1 0 -4889.394778700 16 0 0 0 0 0 0 0 0 0
get 13 Z 3 16 0 0 1 0 1 0 -4889.394778700 16 0 0 0 0 0 1 0.000000 76625.382017 689190711.400625
eval 13 Z 4 16 0 0 2 0 1 0 -4934.445636583 16 0 0 0 0 0 0 0 0 0
get 13 Z 4 16 0 0 2 0 1 0 -4934.445636583 16 0 0 0 0 0 1 0.000000 76625.382017 695540083.493166
eval 13 Z 5 16 0 0 3 0 1 0 -4908.893078109 8 0 0 0 0 0 0 0 0 0
get 13 Z 5 16 0 0 3 0 1 0 -4908.893078109 8 0 0 0 0 0 1 0.000000 -26370.068586 691835764.798305
eval 13 L 0 16 0 0 4 0 1 0 -4906.727009877 26 0 0 0 0 0 0 0 0 0
get 13 L 0 16 0 0 4 0 1 0 -4906.727009877 26 0 0 0 0 0 1 0.000000 178999.626684 691735853.443910
eval 13 L 1 16 0 0 0 1 1 0 -4813.596433801 26 0 0 0 0 0 0 0 0 0
get 13 L 1 16 0 0 0 1 1 0 -4813.596433801 26 0 0 0 1 0 1 0.000000 205369.695270 678636598.197327
eval 13 L 2 16 0 0 1 1 1 0 -4864.631523579 26 0 0 0 0 0 0 0 0 0
get 13 L 2 16 0 0 1 1 1 0 -4864.631523579 26 0 0 0 1 0 1 0.000000 205369.695270 685829375.205443
eval 13 L 3 16 0 0 2 1 1 0 -4778.397820002 17 0 0 0 0 0 0 0 0 0
get 13 L 3 16 0 0 2 1 1 0 -4778.397820002 17 0 0 0 1 0 1 0.000000 89499.813342 673559910.549578
eval 13 L 4 16 0 0 3 1 1 0 -4880.863139375 17 0 0 0 0 0 0 0 0 0
get 13 L 4 16 0 0 3 1 1 0 -4880.863139375 17 0 0 0 1 0 1 0.000000 89499.813342 688001154.731205
eval 13 L 5 16 0 0 4 1 1 0 -4767.192667377 8 0 0 0 0 0 0 0 0 0
get 13 L 5 16 0 0 4 1 1 0 -4767.192667377 8 0 0 0 1 0 1 0.000000 -39555.102879 671851625.254335
eval 13 J 0 16 0 0 0 0 1 0 -4806.172867227 26 0 0 0 0 0 0 0 0 0
get 13 J 0 16 0 0 0 0 1 0 -4806.172867227 26 0 0 0 0 0 1 0.000000 178999.626684 677563966.444791
eval 13 J 1 16 0 0 1 0 1 0 -4970.052180927 26 0 0 0 0 0 0 0 0 0
get 13 J 1 16 0 0 1 0 1 0 -4970.052180927 26 0 0 0 0 0 1 0.000000 192184.660977 700673953.401343
eval 13 J 2 16 0 0 2 0 1 0 -4872.171384305 26 0 0 0 0 0 0 0 0 0
get 13 J 2 16 0 0 2 0 1 0 -4872.171384305 26 0 0 0 0 0 1 0.000000 192184.660977 686878842.105540
eval 13 J 3 16 0 0 3 0 1 0 -4666.710905202 17 0 0 0 0 0 0 0 0 0
get 13 J 3 16 0 0 3 0 1 0 -4666.710905202 17 0 0 0 0 0 1 0.000000 89499.813342 657818994.321639
eval 13 J 4 16 0 0 4 0 1 0 -4843.634167775 17 0 0 0 0 0 0 0 0 0
get 13 J 4 16 0 0 4 0 1 0 -4843.634167775 17 0 0 0 0 0 1 0.000000 89499.813342 682754182.655226
eval 13 J 5 16 0 0 0 1 1 0 -4796.881778251 8 0 0 0 0 0 0 0 0 0
get 13 J 5 16 0 0 0 1 1 0 -4796.881778251 8 0 0 0 1 0 1 0.000000 -26370.068586 676049130.430218
eval 13 T 3 16 0 0 1 1 1 0 -4778.397820002 17 0 0 0 0 0 0 0 0 0
get 13 T 3 16 0 0 1 1 1 0 -4778.397820002 17 0 0 0 1 0 1 -582198215978.398193 89499.813342 -581524656067.848633
eval 13 T 3 17 2 0 2 1 1 0 -4880.500816497 22 0 0 0 0 0 0 0 0 0
get 13 T 3 17 2 0 2 1 1 0 -4880.500816497 22 0 0 0 1 0 1 -582198215978.398193 153871.969968 -581510201516.526123
eval 13 T 3 17 3 0 3 1 1 0 -4987.622110625 22 0 0 0 0 0 0 0 0 0
get 13 T 3 17 3 0 3 1 1 0 -4987.622110625 22 0 0 0 1 0 1 -582198215978.398193 167057.004261 -581495090884.130981
eval 13 T 3 17 1 0 4 1 1 0 -5020.714529825 22 0 0 0 0 0 0 0 0 0
get 13 T 3 17 1 0 4 1 1 0 -5020.714529825 22 0 0 0 1 0 1 -582198215978.398193 167057.004261 -581490426908.952271
eval 13 T 2 16 0 0 0 0 1 0 -4752.944608779 26 0 0 0 0 0 0 0 0 0
get 13 T 2 16 0 0 0 0 1 0 -4752.944608779 26 0 0 0 0 0 1 -582198215978.398193 205369.695270 -581528127519.420654
eval 13 T 4 16 0 0 1 0 1 0 -4843.634167775 17 0 0 0 0 0 0 0 0 0
get 13 T 4 16 0 0 1 0 1 0 -4843.634167775 17 0 0 0 0 0 1 -582198215978.398193 89499.813342 -581515461795.742920
safe 14 I 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0
safe 14 O 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0
safe 14 S 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0
safe 14 Z 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0
safe 14 L 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0
safe 14 J 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0
safe 14 T 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0
eval 14 I 0 13 0 0 0 0 2 0 -3836.383140263 0 0 0 0 0 0 0 0 0 0
get 14 I 0 13 0 0 0 0 2 0 -3836.383140263 0 0 0 0 0 0 2 -273981541836.439087 -65924.925723 -273440891726.584412
eval 14 I 1 13 0 0 1 0 2 0 -3843.864853913 0 0 0 0 0 0 0 0 0 0
get 14 I 1 13 0 0 1 0 2 0 -3843.864853913 0 0 0 0 0 0 2 -273981541836.439087 -65924.925723 -273439837273.705811
eval 14 I 2 13 0 0 2 0 2 0 -3803.630406477 0 0 0 0 0 0 0 0 0 0
get 14 I 2 13 0 0 2 0 2 0 -3803.630406477 0 0 0 0 0 0 2 -273981541836.439087 -65924.925723 -273445507810.016357
eval 14 I 3 13 0 0 3 0 2 0 -3829.596245648 0 0 0 0 0 0 0 0 0 0
get 14 I 3 13 0 0 3 0 2 0 -3829.596245648 0 0 0 0 0 0 2 -273981541836.439087 -65924.925723 -273441848253.511017
eval 14 I 4 13 0 0 4 0 2 0 -3778.287173138 0 0 0 0 0 0 0 0 0 0
get 14 I 4 13 0 0 4 0 2 0 -3778.287173138 0 0 0 0 0 0 2 -273981541836.439087 -65924.925723 -273449079618.107025
eval 14 I 5 13 0 0 0 1 2 0 -3778.287173138 0 0 0 0 0 0 0 0 0 0
get 14 I 5 13 0 0 0 1 2 0 -3778.287173138 0 0 0 0 1 0 2 -273981541836.439087 -65924.925723 -273449079618.107025
eval 14 O -1 13 0 0 1 1 2 0 -3989.833411553 18 0 0 0 0 0 0 0 0 0
get 14 O -1 13 0 0 1 1 2 0 -3989.833411553 18 0 0 0 1 0 2 0.000000 152628.989274 562495538.019557
eval 14 O 0 13 0 0 2 1 2 0 -4042.025810453 9 0 0 0 0 0 0 0 0 0
get 14 O 0 13 0 0 2 1 2 0 -4042.025810453 9 0 0 0 1 0 2 0.000000 36759.539203 569735526.844096
eval 14 O 1 13 0 0 3 1 2 0 -3938.612000453 9 0 0 0 0 0 0 0 0 0
get 14 O 1 13 0 0 3 1 2 0 -3938.612000453 9 0 0 0 1 0 2 0.000000 63129.509492 555187028.710413
eval 14 O 2 13 0 0 4 1 2 0 -4026.946089001 18 0 0 0 0 0 0 0 0 0
get 14 O 2 13 0 0 4 1 2 0 -4026.946089001 18 0 0 0 1 0 2 0.000000 178998.959563 567752470.317933
eval 14 O 3 13 0 0 0 0 2 0 -3844.607393883 9 0 0 0 0 0 0 0 0 0
get 14 O 3 13 0 0 0 0 2 0 -3844.607393883 9 0 0 0 0 0 2 0.000000 63129.509492 541938268.782473
eval 14 O 4 13 0 0 1 0 2 0 -3916.803531462 18 0 0 0 0 0 0 0 0 0
get 14 O 4 13 0 0 1 0 2 0 -3916.803531462 18 0 0 0 0 0 2 0.000000 178998.959563 552229270.382014
eval 14 S 0 13 0 0 2 0 2 0 -4085.799783286 18 0 0 0 0 0 0 0 0 0
get 14 S 0 13 0 0 2 0 2 0 -4085.799783286 18 0 0 0 0 0 2 0.000000 152628.989274 576020783.926514
eval 14 S 1 13 0 0 3 0 2 0 -4071.578296614 9 0 0 0 0 0 0 0 0 0
get 14 S 1 13 0 0 3 0 2 0 -4071.578296614 9 0 0 0 0 0 2 0.000000 63129.509492 573926945.833864
eval 14 S 2 13 0 0 4 0 2 0 -4054.717493210 9 0 0 0 0 0 0 0 0 0
get 14 S 2 13 0 0 4 0 2 0 -4054.717493210 9 0 0 0 0 0 2 0.000000 63129.509492 571550628.920869
eval 14 S 3 13 0 0 0 1 2 0 -4043.041080084 18 0 0 0 0 0 0 0 0 0
get 14 S 3 13 0 0 0 1 2 0 -4043.041080084 18 0 0 0 1 0 2 0.000000 178998.959563 570020855.673519
eval 14 S 4 13 0 0 1 1 2 0 -3935.077436987 9 0 0 0 0 0 0 0 0 0
get 14 S 4 13 0 0 1 1 2 0 -3935.077436987 9 0 0 0 1 0 2 0.000000 63129.509492 554688876.709998
eval 14 S 5 13 0 0 2 1 2 0 -4001.753425197 18 0 0 0 0 0 0 0 0 0
get 14 S 5 13 0 0 2 1 2 0 -4001.753425197 18 0 0 0 1 0 2 0.000000 178998.959563 564201883.098189
eval 14 Z 0 13 0 0 3 1 2 0 -4085.799783286 9 0 0 0 0 0 0 0 0 0
get 14 Z 0 13 0 0 3 1 2 0 -4085.799783286 9 0 0 0 1 0 2 0.000000 36759.539203 575904914.476443
eval 14 Z 1 13 0 0 4 1 2 0 -4075.714849014 9 0 0 0 0 0 0 0 0 0
get 14 Z 1 13 0 0 4 1 2 0 -4075.714849014 9 0 0 0 1 0 2 0.000000 49944.524348 574496755.572879
eval 14 Z 2 13 0 0 0 0 2 0 -4058.120801536 18 0 0 0 0 0 0 0 0 0
get 14 Z 2 13 0 0 0 0 2 0 -4058.120801536 18 0 0 0 0 0 2 0.000000 178998.959563 572146151.620042
eval 14 Z 3 13 0 0 1 0 2 0 -3995.581365726 9 0 0 0 0 0 0 0 0 0
get 14 Z 3 13 0 0 1 0 2 0 -3995.581365726 9 0 0 0 0 0 2 0.000000 63129.509492 563216139.956010
eval 14 Z 4 13 0 0 2 0 2 0 -3986.673703745 18 0 0 0 0 0 0 0 0 0
get 14 Z 4 13 0 0 2 0 2 0 -3986.673703745 18 0 0 0 0 0 2 0.000000 178998.959563 562076587.151665
eval 14 Z 5 13 0 0 3 0 2 0 -3994.213564471 18 0 0 0 0 0 0 0 0 0
get 14 Z 5 13 0 0 3 0 2 0 -3994.213564471 18 0 0 0 0 0 2 0.000000 178998.959563 563139235.124927
eval 14 L 0 13 0 0 4 0 2 0 -3945.349685678 10 0 0 0 0 0 0 0 0 0
get 14 L 0 13 0 0 4 0 2 0 -3945.349685678 10 0 0 0 0 0 2 0.000000 49633.922544 556123124.609172
eval 14 L 1 13 0 0 0 1 2 0 -3982.423571738 10 0 0 0 0 0 0 0 0 0
get 14 L 1 13 0 0 0 1 2 0 -3982.423571738 10 0 0 0 1 0 2 0.000000 76003.892833 561374589.752206
eval 14 L 2 13 0 0 1 1 2 0 -3972.437663727 10 0 0 0 0 0 0 0 0 0
get 14 L 2 13 0 0 1 1 2 0 -3972.437663727 10 0 0 0 1 0 2 0.000000 76003.892833 559967202.362082
eval 14 L 3 13 0 0 2 1 2 0 -3904.400724151 10 0 0 0 0 0 0 0 0 0
get 14 L 3 13 0 0 2 1 2 0 -3904.400724151 10 0 0 0 1 0 2 0.000000 76003.892833 550378256.547996
eval 14 L 4 13 0 0 3 1 2 0 -3906.203615937 10 0 0 0 0 0 0 0 0 0
get 14 L 4 13 0 0 3 1 2 0 -3906.203615937 10 0 0 0 1 0 2 0.000000 76003.892833 550632351.334627
eval 14 L 5 13 0 0 4 1 2 0 -3860.786258539 20 0 0 0 0 0 0 0 0 0
get 14 L 5 13 0 0 4 1 2 0 -3860.786258539 20 0 0 0 1 0 2 0.000000 191562.741100 544346908.288594
eval 14 J 0 13 0 0 0 0 2 0 -3889.004946803 10 0 0 0 0 0 0 0 0 0
get 14 J 0 13 0 0 0 0 2 0 -3889.004946803 10 0 0 0 0 0 2 0.000000 49633.922544 548182046.551455
eval 14 J 1 13 0 0 1 0 2 0 -4020.211971889 10 0 0 0 0 0 0 0 0 0
get 14 J 1 13 0 0 1 0 2 0 -4020.211971889 10 0 0 0 0 0 2 0.000000 62818.907689 566687201.660735
eval 14 J 2 13 0 0 2 0 2 0 -3949.728985028 10 0 0 0 0 0 0 0 0 0
get 14 J 2 13 0 0 2 0 2 0 -3949.728985028 10 0 0 0 0 0 2 0.000000 62818.907689 556753516.429787
eval 14 J 3 13 0 0 3 0 2 0 -3934.649263576 10 0 0 0 0 0 0 0 0 0
get 14 J 3 13 0 0 3 0 2 0 -3934.649263576 10 0 0 0 0 0 2 0.000000 76003.892833 554641405.468408
eval 14 J 4 13 0 0 4 0 2 0 -3936.452155362 10 0 0 0 0 0 0 0 0 0
get 14 J 4 13 0 0 4 0 2 0 -3936.452155362 10 0 0 0 0 0 2 0.000000 76003.892833 554895500.255039
eval 14 J 5 13 0 0 0 1 2 0 -3883.494937238 20 0 0 0 0 0 0 0 0 0
get 14 J 5 13 0 0 0 1 2 0 -3883.494937238 20 0 0 0 1 0 2 0.000000 204747.726245 547560594.220889
eval 14 T 3 13 0 0 1 1 2 0 -3964.897803001 10 0 0 0 0 0 0 0 0 0
get 14 T 3 13 0 0 1 1 2 0 -3964.897803001 10 0 0 0 1 0 2 -582193876275.879517 76003.892833 -581634971721.490601
eval 14 T 3 14 2 0 2 1 2 0 -4017.970081048 16 0 0 0 0 0 0 0 0 0
get 14 T 3 14 2 0 2 1 2 0 -4017.970081048 16 0 0 0 1 0 2 -582193876275.879517 153250.192880 -581627414609.082642
eval 14 T 3 14 3 0 3 1 2 0 -4164.388622976 16 0 0 0 0 0 0 0 0 0
get 14 T 3 14 3 0 3 1 2 0 -4164.388622976 16 0 0 0 1 0 2 -582193876275.879517 166435.178025 -581606765583.134155
eval 14 T 3 14 1 0 4 1 2 0 -4087.679064912 16 0 0 0 0 0 0 0 0 0
get 14 T 3 14 1 0 4 1 2 0 -4087.679064912 16 0 0 0 1 0 2 -582193876275.879517 166435.178025 -581617576824.796143
eval 14 T 2 13 0 0 0 0 2 0 -3942.189124302 10 0 0 0 0 0 0 0 0 0
get 14 T 2 13 0 0 0 0 2 0 -3942.189124302 10 0 0 0 0 0 2 -582193876275.879517 76003.892833 -581638172222.437866
eval 14 T 4 13 0 0 1 0 2 0 -3875.955076512 10 0 0 0 0 0 0 0 0 0
get 14 T 4 13 0 0 1 0 2 0 -3875.955076512 10 0 0 0 0 0 2 -582193876275.879517 76003.892833 -581647507073.465210
safe 15 I 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0
safe 15 O 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0
safe 15 S 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0
safe 15 Z 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0
safe 15 L 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0
safe 15 J 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0
safe 15 T 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0
eval 15 I 0 6 0 0 0 0 0 0 -2122.594847884 9 0 0 0 0 0 0 0 0 0
get 15 I 0 6 0 0 0 0 0 0 -2122.594847884 9 0 0 0 0 0 0 -273985626388.514648 -68720.854394 -273686539990.876801
eval 15 I 1 6 0 0 1 0 0 0 -2188.925494770 9 0 0 0 0 0 0 0 0 0
get 15 I 1 6 0 0 1 0 0 0 -2188.925494770 9 0 0 0 0 0 0 -273985626388.514648 -68720.854394 -273677191455.734253
eval 15 I 2 6 0 0 2 0 0 0 -2188.925494770 9 0 0 0 0 0 0 0 0 0
get 15 I 2 6 0 0 2 0 0 0 -2188.925494770 9 0 0 0 0 0 0 -273985626388.514648 -68720.854394 -273677191455.734253
eval 15 I 3 6 0 0 3 0 0 0 -2147.879934147 9 0 0 0 0 0 0 0 0 0
get 15 I 3 6 0 0 3 0 0 0 -2147.879934147 9 0 0 0 0 0 0 -273985626388.514648 -68720.854394 -273682976351.313354
eval 15 I 4 6 0 0 4 0 0 0 -2148.691047334 9 0 0 0 0 0 0 0 0 0
get 15 I 4 6 0 0 4 0 0 0 -2148.691047334 9 0 0 0 0 0 0 -273985626388.514648 -68720.854394 -273682862034.319794
eval 15 I 5 6 0 0 0 1 0 0 -2148.691047334 9 0 0 0 0 0 0 0 0 0
get 15 I 5 6 0 0 0 1 0 0 -2148.691047334 9 0 0 0 1 0 0 -273985626388.514648 -68720.854394 -273682862034.319794
eval 15 O -1 6 0 0 1 1 0 0 -2053.639577141 9 0 0 0 0 0 0 0 0 0
get 15 O -1 6 0 0 1 1 0 0 -2053.639577141 9 0 0 0 1 0 0 0.000000 -81905.937835 289354767.128814
eval 15 O 0 6 0 0 2 1 0 0 -2148.814557724 9 0 0 0 0 0 0 0 0 0
get 15 O 0 6 0 0 2 1 0 0 -2148.814557724 9 0 0 0 1 0 0 0.000000 -81905.937835 302768576.467976
eval 15 O 1 5 0 0 3 1 0 0 -2032.567920337 5 0 0 0 0 0 0 0 0 0
get 15 O 1 5 0 0 3 1 0 0 -2032.567920337 5 0 0 0 1 0 0 0.000000 -120218.771632 286346648.731647
eval 15 O 2 4 0 0 4 1 0 0 -1965.132041224 0 0 0 0 0 0 0 0 0 0
get 15 O 2 4 0 0 4 1 0 0 -1965.132041224 0 0 0 0 1 0 0 0.000000 -197776.251620 276764786.449077
eval 15 O 3 6 0 0 0 0 0 0 -2185.965660211 9 0 0 0 0 0 0 0 0 0
get 15 O 3 6 0 0 0 0 0 0 -2185.965660211 9 0 0 0 0 0 0 0.000000 -55535.770953 308030963.521310
eval 15 O 4 6 0 0 1 0 0 0 -2113.503292789 9 0 0 0 0 0 0 0 0 0
get 15 O 4 6 0 0 1 0 0 0 -2113.503292789 9 0 0 0 0 0 0 0.000000 -55535.770953 297818233.506458
eval 15 S 0 6 0 0 2 0 0 0 -2151.333644799 9 0 0 0 0 0 0 0 0 0
get 15 S 0 6 0 0 2 0 0 0 -2151.333644799 9 0 0 0 0 0 0 0.000000 -81905.937835 303123612.565970
eval 15 S 1 6 0 0 3 0 0 0 -2254.893263285 9 0 0 0 0 0 0 0 0 0
get 15 S 1 6 0 0 3 0 0 0 -2254.893263285 9 0 0 0 0 0 0 0.000000 -55535.770953 317745509.509935
eval 15 S 2 5 0 0 4 0 0 0 -2074.739388833 5 0 0 0 0 0 0 0 0 0
get 15 S 2 5 0 0 4 0 0 0 -2074.739388833 5 0 0 0 0 0 0 0.000000 -120218.771632 292290227.963213
eval 15 S 3 5 0 0 0 1 0 0 -2048.192378508 5 0 0 0 0 0 0 0 0 0
get 15 S 3 5 0 0 0 1 0 0 -2048.192378508 5 0 0 0 1 0 0 0.000000 -120218.771632 288548734.843456
eval 15 S 4 6 0 0 1 1 0 0 -2228.948241894 9 0 0 0 0 0 0 0 0 0
get 15 S 4 6 0 0 1 1 0 0 -2228.948241894 9 0 0 0 1 0 0 0.000000 -55535.770953 314088859.746442
eval 15 S 5 6 0 0 2 1 0 0 -2225.000196849 9 0 0 0 0 0 0 0 0 0
get 15 S 5 6 0 0 2 1 0 0 -2225.000196849 9 0 0 0 1 0 0 0.000000 -55535.770953 313532428.600655
eval 15 Z 0 6 0 0 3 1 0 0 -2178.110597157 9 0 0 0 0 0 0 0 0 0
get 15 Z 0 6 0 0 3 1 0 0 -2178.110597157 9 0 0 0 1 0 0 0.000000 -81905.937835 306897513.347602
eval 15 Z 1 5 0 0 4 1 0 0 -2001.543777337 5 0 0 0 0 0 0 0 0 0
get 15 Z 1 5 0 0 4 1 0 0 -2001.543777337 5 0 0 0 1 0 0 0.000000 -133403.855073 281960970.619431
eval 15 Z 2 4 0 0 0 0 0 0 -1965.132041224 0 0 0 0 0 0 0 0 0 0
get 15 Z 2 4 0 0 0 0 0 0 -1965.132041224 0 0 0 0 0 0 0 0.000000 -197776.251620 276764786.449077
eval 15 Z 3 6 0 0 1 0 0 0 -2254.815394172 9 0 0 0 0 0 0 0 0 0
get 15 Z 3 6 0 0 1 0 0 0 -2254.815394172 9 0 0 0 0 0 0 0.000000 -55535.770953 317734534.761858
eval 15 Z 4 6 0 0 2 0 0 0 -2204.239565736 9 0 0 0 0 0 0 0 0 0
get 15 Z 4 6 0 0 2 0 0 0 -2204.239565736 9 0 0 0 0 0 0 0.000000 -55535.770953 310606458.500061
eval 15 Z 5 6 0 0 3 0 0 0 -2240.100736081 9 0 0 0 0 0 0 0 0 0
get 15 Z 5 6 0 0 3 0 0 0 -2240.100736081 9 0 0 0 0 0 0 0.000000 -55535.770953 315660674.416265
eval 15 L 0 6 0 0 4 0 0 0 -2132.284135699 9 0 0 0 0 0 0 0 0 0
get 15 L 0 6 0 0 4 0 0 0 -2132.284135699 9 0 0 0 0 0 0 0.000000 -81905.937835 300438805.261500
eval 15 L 1 6 0 0 0 1 0 0 -2237.094067309 9 0 0 0 0 0 0 0 0 0
get 15 L 1 6 0 0 0 1 0 0 -2237.094067309 9 0 0 0 1 0 0 0.000000 -55535.770953 315236919.334766
eval 15 L 2 5 0 0 1 1 0 0 -1998.569537283 12 0 0 0 0 0 0 0 0 0
get 15 L 2 5 0 0 1 1 0 0 -1998.569537283 12 0 0 0 1 0 0 0.000000 -30097.416466 281645092.428119
eval 15 L 3 6 0 0 2 1 0 0 -2208.361225422 9 0 0 0 0 0 0 0 0 0
get 15 L 3 6 0 0 2 1 0 0 -2208.361225422 9 0 0 0 1 0 0 0.000000 -55535.770953 311187358.615304
eval 15 L 4 6 0 0 3 1 0 0 -2173.038933961 9 0 0 0 0 0 0 0 0 0
get 15 L 4 6 0 0 3 1 0 0 -2173.038933961 9 0 0 0 1 0 0 0.000000 -55535.770953 306209091.425988
eval 15 L 5 6 0 0 4 1 0 0 -2176.477751899 9 0 0 0 0 0 0 0 0 0
get 15 L 5 6 0 0 4 1 0 0 -2176.477751899 9 0 0 0 1 0 0 0.000000 -68720.854394 306680567.835408
eval 15 J 0 6 0 0 0 0 0 0 -2092.227071899 9 0 0 0 0 0 0 0 0 0
get 15 J 0 6 0 0 0 0 0 0 -2092.227071899 9 0 0 0 0 0 0 0.000000 -81905.937835 294793226.841536
eval 15 J 1 6 0 0 1 0 0 0 -2202.751334985 9 0 0 0 0 0 0 0 0 0
get 15 J 1 6 0 0 1 0 0 0 -2202.751334985 9 0 0 0 0 0 0 0.000000 -68720.854394 310383524.557998
eval 15 J 2 5 0 0 2 0 0 0 -2006.109398009 12 0 0 0 0 0 0 0 0 0
get 15 J 2 5 0 0 2 0 0 0 -2006.109398009 12 0 0 0 0 0 0 0.000000 -43282.499907 282694563.240197
eval 15 J 3 6 0 0 3 0 0 0 -2236.282954122 9 0 0 0 0 0 0 0 0 0
get 15 J 3 6 0 0 3 0 0 0 -2236.282954122 9 0 0 0 0 0 0 0.000000 -55535.770953 315122602.341201
eval 15 J 4 6 0 0 4 0 0 0 -2159.078069611 9 0 0 0 0 0 0 0 0 0
get 15 J 4 6 0 0 4 0 0 0 -2159.078069611 9 0 0 0 0 0 0 0.000000 -55535.770953 304241469.563039
eval 15 J 5 6 0 0 0 1 0 0 -2168.937891173 9 0 0 0 0 0 0 0 0 0
get 15 J 5 6 0 0 0 1 0 0 -2168.937891173 9 0 0 0 1 0 0 0.000000 -55535.770953 305631097.023330
eval 15 T 3 6 0 0 1 1 0 0 -2208.361225422 9 0 0 0 0 0 0 0 0 0
get 15 T 3 6 0 0 1 1 0 0 -2208.361225422 9 0 0 0 1 0 0 -582202555697.090820 -55535.770953 -581891368338.475586
eval 15 T 4 6 0 0 2 1 0 0 -2159.078069611 9 0 0 0 0 0 0 0 0 0
get 15 T 4 6 0 0 2 1 0 0 -2159.078069611 9 0 0 0 1 0 0 -582202555697.090820 -55535.770953 -581898314227.527832
eval 15 T 3 6 2 0 3 1 0 0 -2144.512135433 10 0 0 0 0 0 0 0 0 0
get 15 T 3 6 2 0 3 1 0 0 -2144.512135433 10 0 0 0 1 0 0 -582202555697.090820 -55846.375085 -581900367437.567383
eval 15 T 3 6 1 0 4 1 0 0 -2120.638471136 10 0 0 0 0 0 0 0 0 0
get 15 T 3 6 1 0 4 1 0 0 -2120.638471136 10 0 0 0 1 0 0 -582202555697.090820 -42661.291643 -581903718968.495850
eval 15 T 4 7 2 0 0 0 0 0 -2222.233194133 9 0 0 0 0 0 0 0 0 0
get 15 T 4 7 2 0 0 0 0 0 -2222.233194133 9 0 0 0 0 0 0 -582202555697.090820 -55535.770953 -581889413245.421631
eval 15 T 4 7 3 0 1 0 0 0 -2255.155079586 9 0 0 0 0 0 0 0 0 0
get 15 T 4 7 3 0 1 0 0 0 -2255.155079586 9 0 0 0 0 0 0 -582202555697.090820 -42350.687511 -581884760102.527222
safe 16 I 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0
safe 16 O 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0 0 0
safe 16 S 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0
safe 16 Z 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0
safe 16 L 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0
safe 16 J 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0
