# board t x y r type flags is_check is_last_rotate is_ready is_mini_ready
11 L 2 9 1 0 0 0 0 0 0
11 L 3 8 1 0 0 0 0 0 0
11 L 4 9 1 0 0 0 0 0 0
11 L 5 9 1 0 0 0 0 0 0
11 L 6 9 1 0 0 0 0 0 0
11 L 7 9 1 0 0 0 0 0 0
11 J 0 8 0 0 0 0 0 0 0
11 J 1 8 0 0 0 0 0 0 0
11 J 2 8 0 0 0 0 0 0 0
11 J 3 8 0 0 0 0 0 0 0
11 J 4 8 0 0 0 0 0 0 0
11 J 5 8 0 0 0 0 0 0 0
11 J 6 8 0 0 0 0 0 0 0
11 J 7 8 0 0 0 0 0 0 0
11 J 0 9 3 0 0 0 0 0 0
11 J 1 9 3 0 0 0 0 0 0
11 J 2 9 3 0 0 0 0 0 0
11 J 3 9 3 0 0 0 0 0 0
11 J 4 8 3 0 0 0 0 0 0
11 J 5 9 3 0 0 0 0 0 0
11 J 6 9 3 0 0 0 0 0 0
11 J 7 9 3 0 0 0 0 0 0
11 J 8 9 3 0 0 0 0 0 0
11 J 0 9 2 0 0 0 0 0 0
11 J 1 9 2 0 0 0 0 0 0
11 J 2 8 2 0 0 0 0 0 0
11 J 3 8 2 0 0 0 0 0 0
11 J 4 9 2 0 0 0 0 0 0
11 J 5 9 2 0 0 0 0 0 0
11 J 6 8 2 0 0 0 0 0 0
11 J 7 9 2 0 0 0 0 0 0
11 J -1 9 1 0 0 0 0 0 0
11 J 0 9 1 0 0 0 0 0 0
11 J 1 9 1 0 0 0 0 0 0
11 J 2 9 1 0 0 0 0 0 0
11 J 3 8 1 0 0 0 0 0 0
11 J 4 7 1 0 0 0 0 0 0
11 J 5 9 1 0 0 0 0 0 0
11 J 6 9 1 0 0 0 0 0 0
11 J 7 7 1 0 0 0 0 0 0
11 T 3 8 0 0 257 1 1 0 0
11 T 2 8 0 0 1 1 0 0 0
11 T 4 8 0 0 257 1 1 0 0
11 T 3 8 2 0 257 1 1 0 0
11 T 3 8 3 0 257 1 1 0 0
11 T 3 8 1 0 257 1 1 0 0
11 T 2 9 2 0 257 1 1 0 0
11 T 2 9 3 0 257 1 1 0 0
11 T 2 9 1 0 257 1 1 0 0
11 T 1 8 0 0 1 1 0 0 0
11 T 1 9 1 0 257 1 1 0 0
11 T 5 8 0 0 1 1 0 0 0
11 T 4 8 2 0 257 1 1 0 0
11 T 4 8 1 0 257 1 1 0 0
11 T 1 9 2 0 257 1 1 0 0
11 T 1 9 3 0 257 1 1 0 0
11 T 5 9 2 0 257 1 1 0 0
11 T 5 9 3 0 257 1 1 0 0
11 T 5 9 1 0 257 1 1 0 0
11 T 0 8 0 0 1 1 0 0 0
11 T 0 9 1 0 257 1 1 0 0
11 T 6 8 0 0 1 1 0 0 0
11 T 6 9 3 0 257 1 1 0 0
11 T 4 7 3 0 1 1 0 0 0
11 T 0 9 2 0 257 1 1 0 0
11 T 0 9 3 0 257 1 1 0 0
11 T 6 9 2 0 257 1 1 0 0
11 T 6 9 1 0 257 1 1 0 0
11 T -1 9 1 0 257 1 1 0 0
11 T 7 8 0 0 257 1 1 0 0
11 T 7 8 3 0 257 1 1 0 0
11 T 7 8 2 0 257 1 1 0 0
11 T 7 8 1 0 257 1 1 0 0
11 T 8 9 3 0 1 1 0 0 0
12 I 0 16 0 0 0 0 0 0 0
12 I 1 16 0 0 0 0 0 0 0
12 I 2 16 0 0 0 0 0 0 0
12 I 3 16 0 0 0 0 0 0 0
12 I 4 16 0 0 0 0 0 0 0
12 I 5 16 0 0 0 0 0 0 0
12 I 6 16 0 0 0 0 0 0 0
12 I -1 18 3 0 0 0 0 0 0
12 I 0 15 3 0 0 0 0 0 0
12 I 1 16 3 0 0 0 0 0 0
12 I 2 18 3 0 0 0 0 0 0
12 I 3 18 3 0 0 0 0 0 0
12 I 4 18 3 0 0 0 0 0 0
12 I 5 18 3 0 0 0 0 0 0
12 I 6 15 3 0 0 0 0 0 0
12 I 7 18 3 0 0 0 0 0 0
12 I 8 12 3 0 0 0 0 0 0
12 I 7 13 3 0 0 0 0 0 0
12 O -1 16 0 0 0 0 0 0 0
12 O 0 14 0 0 0 0 0 0 0
12 O 1 16 0 0 0 0 0 0 0
12 O 2 16 0 0 0 0 0 0 0
12 O 3 16 0 0 0 0 0 0 0
12 O 4 16 0 0 0 0 0 0 0
12 O 5 16 0 0 0 0 0 0 0
12 O 6 16 0 0 0 0 0 0 0
12 O 7 16 0 0 0 0 0 0 0
12 S 0 16 0 0 0 0 0 0 0
12 S 1 15 0 0 0 0 0 0 0
12 S 2 16 0 0 0 0 0 0 0
12 S 3 16 0 0 0 0 0 0 0
12 S 4 16 0 0 0 0 0 0 0
12 S 5 16 0 0 0 0 0 0 0
12 S 6 16 0 0 0 0 0 0 0
12 S 7 16 0 0 0 0 0 0 0
12 S 0 16 3 0 0 0 0 0 0
12 S 1 15 3 0 0 0 0 0 0
12 S 2 17 3 0 0 0 0 0 0
12 S 3 17 3 0 0 0 0 0 0
12 S 4 17 3 0 0 0 0 0 0
12 S 5 17 3 0 0 0 0 0 0
12 S 6 16 3 0 0 0 0 0 0
12 S 7 17 3 0 0 0 0 0 0
12 S 8 16 3 0 0 0 0 0 0
12 Z 0 15 0 0 0 0 0 0 0
12 Z 1 16 0 0 0 0 0 0 0
12 Z 2 16 0 0 0 0 0 0 0
12 Z 3 16 0 0 0 0 0 0 0
12 Z 4 16 0 0 0 0 0 0 0
12 Z 5 16 0 0 0 0 0 0 0
12 Z 6 16 0 0 0 0 0 0 0
12 Z 7 16 0 0 0 0 0 0 0
12 Z 0 17 3 0 0 0 0 0 0
12 Z 1 14 3 0 0 0 0 0 0
12 Z 2 16 3 0 0 0 0 0 0
12 Z 3 17 3 0 0 0 0 0 0
12 Z 4 17 3 0 0 0 0 0 0
12 Z 5 17 3 0 0 0 0 0 0
12 Z 6 17 3 0 0 0 0 0 0
12 Z 7 16 3 0 0 0 0 0 0
12 Z 8 17 3 0 0 0 0 0 0
12 L 0 16 0 0 0 0 0 0 0
12 L 1 16 0 0 0 0 0 0 0
12 L 2 16 0 0 0 0 0 0 0
12 L 3 16 0 0 0 0 0 0 0
12 L 4 16 0 0 0 0 0 0 0
12 L 5 16 0 0 0 0 0 0 0
12 L 6 16 0 0 0 0 0 0 0
12 L 7 16 0 0 0 0 0 0 0
12 L 0 15 3 0 0 0 0 0 0
12 L 1 15 3 0 0 0 0 0 0
12 L 2 17 3 0 0 0 0 0 0
12 L 3 17 3 0 0 0 0 0 0
12 L 4 17 3 0 0 0 0 0 0
12 L 5 17 3 0 0 0 0 0 0
12 L 6 15 3 0 0 0 0 0 0
12 L 7 17 3 0 0 0 0 0 0
12 L 8 15 3 0 0 0 0 0 0
12 L 0 17 2 0 0 0 0 0 0
12 L 1 16 2 0 0 0 0 0 0
12 L 2 16 2 0 0 0 0 0 0
12 L 3 17 2 0 0 0 0 0 0
12 L 4 17 2 0 0 0 0 0 0
12 L 5 17 2 0 0 0 0 0 0
12 L 6 17 2 0 0 0 0 0 0
12 L 7 16 2 0 0 0 0 0 0
12 L -1 17 1 0 0 0 0 0 0
12 L 0 15 1 0 0 0 0 0 0
12 L 1 17 1 0 0 0 0 0 0
12 L 2 17 1 0 0 0 0 0 0
12 L 3 17 1 0 0 0 0 0 0
12 L 4 17 1 0 0 0 0 0 0
12 L 5 17 1 0 0 0 0 0 0
12 L 6 17 1 0 0 0 0 0 0
12 L 7 17 1 0 0 0 0 0 0
12 J 0 16 0 0 0 0 0 0 0
12 J 1 16 0 0 0 0 0 0 0
12 J 2 16 0 0 0 0 0 0 0
12 J 3 16 0 0 0 0 0 0 0
12 J 4 16 0 0 0 0 0 0 0
12 J 5 16 0 0 0 0 0 0 0
12 J 6 16 0 0 0 0 0 0 0
12 J 7 16 0 0 0 0 0 0 0
12 J 0 17 3 0 0 0 0 0 0
12 J 1 15 3 0 0 0 0 0 0
12 J 2 17 3 0 0 0 0 0 0
12 J 3 17 3 0 0 0 0 0 0
12 J 4 17 3 0 0 0 0 0 0
12 J 5 17 3 0 0 0 0 0 0
12 J 6 17 3 0 0 0 0 0 0
12 J 7 17 3 0 0 0 0 0 0
12 J 8 17 3 0 0 0 0 0 0
12 J 0 16 2 0 0 0 0 0 0
12 J 1 17 2 0 0 0 0 0 0
12 J 2 17 2 0 0 0 0 0 0
12 J 3 17 2 0 0 0 0 0 0
12 J 4 17 2 0 0 0 0 0 0
12 J 5 16 2 0 0 0 0 0 0
12 J 6 17 2 0 0 0 0 0 0
12 J 7 16 2 0 0 0 0 0 0
12 J -1 17 1 0 0 0 0 0 0
12 J 0 14 1 0 0 0 0 0 0
12 J 1 15 1 0 0 0 0 0 0
12 J 2 17 1 0 0 0 0 0 0
12 J 3 17 1 0 0 0 0 0 0
12 J 4 17 1 0 0 0 0 0 0
12 J 5 17 1 0 0 0 0 0 0
12 J 6 15 1 0 0 0 0 0 0
12 J 7 17 1 0 0 0 0 0 0
12 T 3 16 0 0 1 1 0 0 0
12 T 3 17 2 0 257 1 1 0 0
12 T 3 17 3 0 257 1 1 0 0
12 T 3 17 1 0 257 1 1 0 0
12 T 2 16 0 0 1 1 0 0 0
12 T 4 16 0 0 1 1 0 0 0
12 T 4 17 3 0 257 1 1 0 0
12 T 2 17 1 0 257 1 1 0 0
12 T 2 17 2 0 257 1 1 0 0
12 T 2 17 3 0 257 1 1 0 0
12 T 4 17 2 0 257 1 1 0 0
12 T 4 17 1 0 257 1 1 0 0
12 T 1 16 0 0 257 1 1 0 0
12 T 1 16 1 0 257 1 1 0 0
12 T 5 16 0 0 1 1 0 0 0
12 T 5 17 3 0 257 1 1 0 0
12 T 5 17 2 0 257 1 1 0 0
12 T 5 17 1 0 257 1 1 0 0
12 T 0 16 0 0 257 1 1 0 0
12 T 1 16 2 0 257 1 1 0 0
12 T 6 16 0 0 257 1 1 0 0
12 T 6 16 3 0 257 1 1 0 0
12 T 0 16 2 0 257 1 1 0 0
12 T 0 16 3 0 257 1 1 0 0
12 T 1 15 3 0 1 1 0 0 0
12 T 7 16 0 0 257 1 1 0 0
12 T 6 16 2 0 257 1 1 0 0
12 T 6 16 1 0 257 1 1 0 0
12 T 7 17 3 0 257 1 1 0 0
12 T -1 17 1 0 1 1 0 0 0
12 T 7 17 2 0 257 1 1 0 0
12 T 7 17 1 0 257 1 1 0 0
12 T 0 14 1 0 1 1 0 0 0
12 T 8 16 3 0 65793 1 1 1 0
13 I 0 16 0 0 0 0 0 0 0
13 I 1 16 0 0 0 0 0 0 0
13 I 2 16 0 0 0 0 0 0 0
13 I 3 16 0 0 0 0 0 0 0
13 I 4 16 0 0 0 0 0 0 0
13 I 5 16 0 0 0 0 0 0 0
13 I 6 16 0 0 0 0 0 0 0
13 I -1 18 3 0 0 0 0 0 0
13 I 0 17 3 0 0 0 0 0 0
13 I 1 15 3 0 0 0 0 0 0
13 I 2 18 3 0 0 0 0 0 0
13 I 3 18 3 0 0 0 0 0 0
13 I 4 18 3 0 0 0 0 0 0
13 I 5 17 3 0 0 0 0 0 0
13 I 6 18 3 0 0 0 0 0 0
13 I 7 14 3 0 0 0 0 0 0
13 I 8 18 3 0 0 0 0 0 0
13 O -1 16 0 0 0 0 0 0 0
13 O 0 15 0 0 0 0 0 0 0
13 O 1 16 0 0 0 0 0 0 0
13 O 2 16 0 0 0 0 0 0 0
13 O 3 16 0 0 0 0 0 0 0
13 O 4 16 0 0 0 0 0 0 0
13 O 5 16 0 0 0 0 0 0 0
13 O 6 16 0 0 0 0 0 0 0
13 O 7 16 0 0 0 0 0 0 0
13 S 0 16 0 0 0 0 0 0 0
13 S 1 15 0 0 0 0 0 0 0
13 S 2 16 0 0 0 0 0 0 0
13 S 3 16 0 0 0 0 0 0 0
13 S 4 16 0 0 0 0 0 0 0
13 S 5 16 0 0 0 0 0 0 0
13 S 6 16 0 0 0 0 0 0 0
13 S 7 16 0 0 0 0 0 0 0
13 S 0 16 3 0 0 0 0 0 0
13 S 1 15 3 0 0 0 0 0 0
13 S 2 17 3 0 0 0 0 0 0
13 S 3 17 3 0 0 0 0 0 0
13 S 4 17 3 0 0 0 0 0 0
13 S 5 16 3 0 0 0 0 0 0
13 S 6 17 3 0 0 0 0 0 0
13 S 7 16 3 0 0 0 0 0 0
13 S 8 17 3 0 0 0 0 0 0
13 Z 0 15 0 0 0 0 0 0 0
13 Z 1 16 0 0 0 0 0 0 0
13 Z 2 16 0 0 0 0 0 0 0
13 Z 3 16 0 0 0 0 0 0 0
13 Z 4 16 0 0 0 0 0 0 0
13 Z 5 16 0 0 0 0 0 0 0
13 Z 6 16 0 0 0 0 0 0 0
13 Z 7 16 0 0 0 0 0 0 0
13 Z 0 17 3 0 0 0 0 0 0
13 Z 1 16 3 0 0 0 0 0 0
13 Z 2 16 3 0 0 0 0 0 0
13 Z 3 17 3 0 0 0 0 0 0
13 Z 4 17 3 0 0 0 0 0 0
13 Z 5 17 3 0 0 0 0 0 0
13 Z 6 16 3 0 0 0 0 0 0
13 Z 7 17 3 0 0 0 0 0 0
13 Z 8 16 3 0 0 0 0 0 0
13 L 0 16 0 0 0 0 0 0 0
13 L 1 16 0 0 0 0 0 0 0
13 L 2 16 0 0 0 0 0 0 0
13 L 3 16 0 0 0 0 0 0 0
13 L 4 16 0 0 0 0 0 0 0
13 L 5 16 0 0 0 0 0 0 0
13 L 6 16 0 0 0 0 0 0 0
13 L 7 16 0 0 0 0 0 0 0
13 L 0 16 3 0 0 0 0 0 0
13 L 1 14 3 0 0 0 0 0 0
13 L 2 17 3 0 0 0 0 0 0
13 L 3 17 3 0 0 0 0 0 0
13 L 4 17 3 0 0 0 0 0 0
13 L 5 16 3 0 0 0 0 0 0
13 L 6 17 3 0 0 0 0 0 0
13 L 7 15 3 0 0 0 0 0 0
13 L 8 17 3 0 0 0 0 0 0
13 L 0 17 2 0 0 0 0 0 0
13 L 1 16 2 0 0 0 0 0 0
13 L 2 16 2 0 0 0 0 0 0
13 L 3 17 2 0 0 0 0 0 0
13 L 4 17 2 0 0 0 0 0 0
13 L 5 17 2 0 0 0 0 0 0
13 L 6 16 2 0 0 0 0 0 0
13 L 7 17 2 0 0 0 0 0 0
13 L -1 17 1 0 0 0 0 0 0
13 L 0 16 1 0 0 0 0 0 0
13 L 1 17 1 0 0 0 0 0 0
13 L 2 17 1 0 0 0 0 0 0
13 L 3 17 1 0 0 0 0 0 0
13 L 4 17 1 0 0 0 0 0 0
13 L 5 17 1 0 0 0 0 0 0
13 L 6 17 1 0 0 0 0 0 0
13 L 7 17 1 0 0 0 0 0 0
13 J 0 16 0 0 0 0 0 0 0
13 J 1 16 0 0 0 0 0 0 0
13 J 2 16 0 0 0 0 0 0 0
13 J 3 16 0 0 0 0 0 0 0
13 J 4 16 0 0 0 0 0 0 0
13 J 5 16 0 0 0 0 0 0 0
13 J 6 16 0 0 0 0 0 0 0
13 J 7 16 0 0 0 0 0 0 0
13 J 0 17 3 0 0 0 0 0 0
13 J 1 16 3 0 0 0 0 0 0
13 J 2 17 3 0 0 0 0 0 0
13 J 3 17 3 0 0 0 0 0 0
13 J 4 17 3 0 0 0 0 0 0
13 J 5 17 3 0 0 0 0 0 0
13 J 6 17 3 0 0 0 0 0 0
13 J 7 17 3 0 0 0 0 0 0
13 J 8 17 3 0 0 0 0 0 0
13 J 0 16 2 0 0 0 0 0 0
13 J 1 17 2 0 0 0 0 0 0
13 J 2 17 2 0 0 0 0 0 0
13 J 3 17 2 0 0 0 0 0 0
13 J 4 16 2 0 0 0 0 0 0
13 J 5 17 2 0 0 0 0 0 0
13 J 6 16 2 0 0 0 0 0 0
13 J 7 17 2 0 0 0 0 0 0
13 J -1 17 1 0 0 0 0 0 0
13 J 0 16 1 0 0 0 0 0 0
13 J 1 15 1 0 0 0 0 0 0
13 J 2 17 1 0 0 0 0 0 0
13 J 3 17 1 0 0 0 0 0 0
13 J 4 17 1 0 0 0 0 0 0
13 J 5 16 1 0 0 0 0 0 0
13 J 6 17 1 0 0 0 0 0 0
13 J 7 15 1 0 0 0 0 0 0
13 T 3 16 0 0 1 1 0 0 0
13 T 3 17 2 0 257 1 1 0 0
13 T 3 17 3 0 257 1 1 0 0
13 T 3 17 1 0 257 1 1 0 0
13 T 2 16 0 0 1 1 0 0 0
13 T 4 16 0 0 1 1 0 0 0
13 T 4 17 3 0 257 1 1 0 0
13 T 2 17 1 0 257 1 1 0 0
13 T 2 17 2 0 257 1 1 0 0
13 T 2 17 3 0 257 1 1 0 0
13 T 4 17 2 0 257 1 1 0 0
13 T 4 17 1 0 257 1 1 0 0
13 T 1 16 0 0 257 1 1 0 0
13 T 1 16 1 0 257 1 1 0 0
13 T 5 16 0 0 257 1 1 0 0
13 T 5 16 3 0 257 1 1 0 0
13 T 0 16 0 0 257 1 1 0 0
13 T 1 16 2 0 257 1 1 0 0
13 T 0 16 1 0 257 1 1 0 0
13 T 6 16 0 0 1 1 0 0 0
13 T 5 16 2 0 257 1 1 0 0
13 T 5 16 1 0 257 1 1 0 0
13 T 6 17 3 0 257 1 1 0 0
13 T 6 17 2 0 257 1 1 0 0
13 T 6 17 1 0 257 1 1 0 0
13 T 0 16 2 0 257 1 1 0 0
13 T 0 16 3 0 257 1 1 0 0
13 T 1 15 3 0 1 1 0 0 0
13 T 7 16 0 0 257 1 1 0 0
13 T 7 16 3 0 257 1 1 0 0
13 T -1 17 1 0 1 1 0 0 0
13 T 7 16 2 0 257 1 1 0 0
13 T 7 16 1 0 257 1 1 0 0
13 T 8 17 3 0 1 1 0 0 0
14 I 0 13 0 0 0 0 0 0 0
14 I 1 13 0 0 0 0 0 0 0
14 I 2 13 0 0 0 0 0 0 0
14 I 3 13 0 0 0 0 0 0 0
14 I 4 13 0 0 0 0 0 0 0
14 I 5 13 0 0 0 0 0 0 0
14 I 6 13 0 0 0 0 0 0 0
14 I -1 15 3 0 0 0 0 0 0
14 I 0 13 3 0 0 0 0 0 0
14 I 1 15 3 0 0 0 0 0 0
14 I 2 13 3 0 0 0 0 0 0
14 I 3 15 3 0 0 0 0 0 0
14 I 4 15 3 0 0 0 0 0 0
14 I 5 14 3 0 0 0 0 0 0
14 I 6 15 3 0 0 0 0 0 0
14 I 7 15 3 0 0 0 0 0 0
14 I 8 15 3 0 0 0 0 0 0
14 O -1 13 0 0 0 0 0 0 0
14 O 0 13 0 0 0 0 0 0 0
14 O 1 13 0 0 0 0 0 0 0
14 O 2 13 0 0 0 0 0 0 0
14 O 3 13 0 0 0 0 0 0 0
14 O 4 13 0 0 0 0 0 0 0
14 O 5 13 0 0 0 0 0 0 0
14 O 6 13 0 0 0 0 0 0 0
14 O 7 13 0 0 0 0 0 0 0
14 S 0 13 0 0 0 0 0 0 0
14 S 1 13 0 0 0 0 0 0 0
14 S 2 13 0 0 0 0 0 0 0
14 S 3 13 0 0 0 0 0 0 0
14 S 4 13 0 0 0 0 0 0 0
14 S 5 13 0 0 0 0 0 0 0
14 S 6 13 0 0 0 0 0 0 0
14 S 7 13 0 0 0 0 0 0 0
14 S 0 13 3 0 0 0 0 0 0
14 S 1 14 3 0 0 0 0 0 0
14 S 2 13 3 0 0 0 0 0 0
14 S 3 14 3 0 0 0 0 0 0
14 S 4 14 3 0 0 0 0 0 0
14 S 5 13 3 0 0 0 0 0 0
14 S 6 14 3 0 0 0 0 0 0
14 S 7 14 3 0 0 0 0 0 0
14 S 8 14 3 0 0 0 0 0 0
14 Z 0 13 0 0 0 0 0 0 0
14 Z 1 13 0 0 0 0 0 0 0
14 Z 2 13 0 0 0 0 0 0 0
14 Z 3 13 0 0 0 0 0 0 0
14 Z 4 13 0 0 0 0 0 0 0
14 Z 5 13 0 0 0 0 0 0 0
14 Z 6 13 0 0 0 0 0 0 0
14 Z 7 13 0 0 0 0 0 0 0
14 Z 0 14 3 0 0 0 0 0 0
14 Z 1 13 3 0 0 0 0 0 0
14 Z 2 14 3 0 0 0 0 0 0
14 Z 3 13 3 0 0 0 0 0 0
14 Z 4 14 3 0 0 0 0 0 0
14 Z 5 14 3 0 0 0 0 0 0
14 Z 6 13 3 0 0 0 0 0 0
14 Z 7 14 3 0 0 0 0 0 0
14 Z 8 14 3 0 0 0 0 0 0
14 L 0 13 0 0 0 0 0 0 0
14 L 1 13 0 0 0 0 0 0 0
14 L 2 13 0 0 0 0 0 0 0
14 L 3 13 0 0 0 0 0 0 0
14 L 4 13 0 0 0 0 0 0 0
14 L 5 13 0 0 0 0 0 0 0
14 L 6 13 0 0 0 0 0 0 0
14 L 7 13 0 0 0 0 0 0 0
14 L 0 12 3 0 0 0 0 0 0
14 L 1 14 3 0 0 0 0 0 0
14 L 2 12 3 0 0 0 0 0 0
14 L 3 14 3 0 0 0 0 0 0
14 L 4 14 3 0 0 0 0 0 0
14 L 5 13 3 0 0 0 0 0 0
14 L 6 14 3 0 0 0 0 0 0
14 L 7 14 3 0 0 0 0 0 0
14 L 8 14 3 0 0 0 0 0 0
14 L 0 14 2 0 0 0 0 0 0
14 L 1 13 2 0 0 0 0 0 0
14 L 2 14 2 0 0 0 0 0 0
14 L 3 13 2 0 0 0 0 0 0
14 L 4 14 2 0 0 0 0 0 0
14 L 5 14 2 0 0 0 0 0 0
14 L 6 13 2 0 0 0 0 0 0
14 L 7 14 2 0 0 0 0 0 0
14 L -1 14 1 0 0 0 0 0 0
14 L 0 14 1 0 0 0 0 0 0
14 L 1 14 1 0 0 0 0 0 0
14 L 2 14 1 0 0 0 0 0 0
14 L 3 14 1 0 0 0 0 0 0
14 L 4 14 1 0 0 0 0 0 0
14 L 5 14 1 0 0 0 0 0 0
14 L 6 14 1 0 0 0 0 0 0
14 L 7 14 1 0 0 0 0 0 0
14 J 0 13 0 0 0 0 0 0 0
14 J 1 13 0 0 0 0 0 0 0
14 J 2 13 0 0 0 0 0 0 0
14 J 3 13 0 0 0 0 0 0 0
14 J 4 13 0 0 0 0 0 0 0
14 J 5 13 0 0 0 0 0 0 0
14 J 6 13 0 0 0 0 0 0 0
14 J 7 13 0 0 0 0 0 0 0
14 J 0 14 3 0 0 0 0 0 0
14 J 1 14 3 0 0 0 0 0 0
14 J 2 14 3 0 0 0 0 0 0
14 J 3 14 3 0 0 0 0 0 0
14 J 4 14 3 0 0 0 0 0 0
14 J 5 14 3 0 0 0 0 0 0
14 J 6 14 3 0 0 0 0 0 0
14 J 7 14 3 0 0 0 0 0 0
14 J 8 14 3 0 0 0 0 0 0
14 J 0 14 2 0 0 0 0 0 0
14 J 1 13 2 0 0 0 0 0 0
14 J 2 14 2 0 0 0 0 0 0
14 J 3 14 2 0 0 0 0 0 0
14 J 4 13 2 0 0 0 0 0 0
14 J 5 14 2 0 0 0 0 0 0
14 J 6 14 2 0 0 0 0 0 0
14 J 7 14 2 0 0 0 0 0 0
14 J -1 14 1 0 0 0 0 0 0
14 J 0 12 1 0 0 0 0 0 0
14 J 1 14 1 0 0 0 0 0 0
14 J 2 12 1 0 0 0 0 0 0
14 J 3 14 1 0 0 0 0 0 0
14 J 4 14 1 0 0 0 0 0 0
14 J 5 13 1 0 0 0 0 0 0
14 J 6 14 1 0 0 0 0 0 0
14 J 7 14 1 0 0 0 0 0 0
14 T 3 13 0 0 1 1 0 0 0
14 T 3 14 2 0 257 1 1 0 0
14 T 3 14 3 0 257 1 1 0 0
14 T 3 14 1 0 257 1 1 0 0
14 T 2 13 0 0 257 1 1 0 0
14 T 4 13 0 0 1 1 0 0 0
14 T 4 14 3 0 257 1 1 0 0
14 T 2 13 1 0 257 1 1 0 0
14 T 4 14 2 0 257 1 1 0 0
14 T 4 14 1 0 257 1 1 0 0
14 T 1 13 0 0 1 1 0 0 0
14 T 2 13 2 0 257 1 1 0 0
14 T 2 13 3 0 257 1 1 0 0
14 T 5 13 0 0 257 1 1 0 0
14 T 5 13 3 0 257 1 1 0 0
14 T 1 14 2 0 257 1 1 0 0
14 T 1 14 3 0 257 1 1 0 0
14 T 1 14 1 0 257 1 1 0 0
14 T 0 13 0 0 257 1 1 0 0
14 T 0 13 1 0 257 1 1 0 0
14 T 6 13 0 0 1 1 0 0 0
14 T 5 13 2 0 257 1 1 0 0
14 T 5 13 1 0 257 1 1 0 0
14 T 6 14 3 0 257 1 1 0 0
14 T 6 14 2 0 257 1 1 0 0
14 T 6 14 1 0 257 1 1 0 0
14 T 0 13 2 0 257 1 1 0 0
14 T 0 13 3 0 257 1 1 0 0
14 T 7 13 0 0 1 1 0 0 0
14 T 7 14 3 0 257 1 1 0 0
14 T -1 14 1 0 1 1 0 0 0
14 T 7 14 2 0 257 1 1 0 0
14 T 7 14 1 0 257 1 1 0 0
14 T 8 14 3 0 257 1 1 0 0
15 I 0 6 0 0 0 0 0 0 0
15 I 1 6 0 0 0 0 0 0 0
15 I 2 6 0 0 0 0 0 0 0
15 I 3 6 0 0 0 0 0 0 0
15 I 4 6 0 0 0 0 0 0 0
15 I 5 6 0 0 0 0 0 0 0
15 I 6 6 0 0 0 0 0 0 0
15 I -1 8 3 0 0 0 0 0 0
15 I 0 8 3 0 0 0 0 0 0
15 I 1 7 3 0 0 0 0 0 0
15 I 2 6 3 0 0 0 0 0 0
15 I 3 6 3 0 0 0 0 0 0
15 I 4 8 3 0 0 0 0 0 0
15 I 5 8 3 0 0 0 0 0 0
15 I 6 7 3 0 0 0 0 0 0
15 I 7 6 3 0 0 0 0 0 0
15 I 8 7 3 0 0 0 0 0 0
15 O -1 6 0 0 0 0 0 0 0
15 O 0 6 0 0 0 0 0 0 0
15 O 1 5 0 0 0 0 0 0 0
15 O 2 4 0 0 0 0 0 0 0
15 O 3 6 0 0 0 0 0 0 0
15 O 4 6 0 0 0 0 0 0 0
15 O 5 6 0 0 0 0 0 0 0
15 O 6 5 0 0 0 0 0 0 0
15 O 7 5 0 0 0 0 0 0 0
15 S 0 6 0 0 0 0 0 0 0
15 S 1 6 0 0 0 0 0 0 0
15 S 2 5 0 0 0 0 0 0 0
15 S 3 5 0 0 0 0 0 0 0
15 S 4 6 0 0 0 0 0 0 0
15 S 5 6 0 0 0 0 0 0 0
15 S 6 6 0 0 0 0 0 0 0
15 S 7 5 0 0 0 0 0 0 0
15 S 0 7 3 0 0 0 0 0 0
15 S 1 6 3 0 0 0 0 0 0
15 S 2 5 3 0 0 0 0 0 0
15 S 3 5 3 0 0 0 0 0 0
15 S 4 7 3 0 0 0 0 0 0
15 S 5 7 3 0 0 0 0 0 0
15 S 6 6 3 0 0 0 0 0 0
15 S 7 5 3 0 0 0 0 0 0
15 S 8 6 3 0 0 0 0 0 0
15 Z 0 6 0 0 0 0 0 0 0
15 Z 1 5 0 0 0 0 0 0 0
15 Z 2 4 0 0 0 0 0 0 0
15 Z 3 6 0 0 0 0 0 0 0
15 Z 4 6 0 0 0 0 0 0 0
15 Z 5 6 0 0 0 0 0 0 0
15 Z 6 5 0 0 0 0 0 0 0
15 Z 7 5 0 0 0 0 0 0 0
15 Z 0 7 3 0 0 0 0 0 0
15 Z 1 7 3 0 0 0 0 0 0
15 Z 2 6 3 0 0 0 0 0 0
15 Z 3 5 3 0 0 0 0 0 0
15 Z 4 6 3 0 0 0 0 0 0
15 Z 5 7 3 0 0 0 0 0 0
15 Z 6 7 3 0 0 0 0 0 0
15 Z 7 6 3 0 0 0 0 0 0
15 Z 8 5 3 0 0 0 0 0 0
15 L 0 6 0 0 0 0 0 0 0
15 L 1 6 0 0 0 0 0 0 0
15 L 2 5 0 0 0 0 0 0 0
15 L 3 6 0 0 0 0 0 0 0
15 L 4 6 0 0 0 0 0 0 0
15 L 5 6 0 0 0 0 0 0 0
15 L 6 6 0 0 0 0 0 0 0
15 L 7 5 0 0 0 0 0 0 0
15 L 0 7 3 0 0 0 0 0 0
15 L 1 6 3 0 0 0 0 0 0
