pair,seed,scenario_seed_p1,scenario_seed_p2,engine1,engine2,winner,dead1,dead2,capped,winner_reason,rounds,attack1,attack2,pieces1,pieces2,lines1,lines2,tspin_mini1,tspin_mini2,tspin_single1,tspin_single2,tspin_double1,tspin_double2,tspin_triple1,tspin_triple2,perfect_clear1,perfect_clear2,replay_failures
881,999,13509053398655923032,677869973463244112,value,legacy,-1,1,0,0,2,95,99,99,94,95,56,68,1,0,4,7,7,5,0,0,0,0,0
882,999,5511797589277086793,6389556954639192954,legacy,value,1,0,1,0,1,175,189,182,175,174,127,118,1,1,11,14,11,10,0,0,0,0,0
882,999,5511797589277086793,6389556954639192954,value,legacy,-1,1,0,0,2,403,439,444,402,403,286,299,6,5,25,22,22,25,0,0,1,1,0
883,999,7654903352920372021,1323479699176996156,legacy,value,-1,1,0,0,2,39,26,39,38,39,16,21,1,0,2,2,2,3,0,0,0,0,0
883,999,7654903352920372021,1323479699176996156,value,legacy,-1,1,0,0,2,107,108,119,106,107,70,79,2,0,6,8,6,4,0,0,1,0,0
884,999,2403104729139915390,3454980702709537346,legacy,value,1,0,1,0,1,66,74,52,66,65,45,46,0,1,2,4,6,2,0,0,0,0,0
884,999,2403104729139915390,3454980702709537346,value,legacy,-1,1,0,0,2,251,255,241,250,251,159,183,2,1,19,11,11,13,0,0,0,1,0
885,999,5301807380225347661,13483775515591250629,legacy,value,-1,1,0,0,2,189,213,252,188,189,153,134,2,0,12,14,6,11,0,0,0,1,0
885,999,5301807380225347661,13483775515591250629,value,legacy,-1,1,0,0,2,452,485,466,451,452,321,349,2,4,30,18,23,23,0,1,0,0,0
886,999,2305510988557842865,5152493230273147290,legacy,value,-1,1,0,0,2,50,45,51,49,50,24,31,0,1,6,3,1,3,0,0,1,0,0
886,999,2305510988557842865,5152493230273147290,value,legacy,1,0,1,0,1,251,278,250,251,250,172,172,3,5,14,14,15,13,0,0,0,0,0
887,999,17252193848165857127,2837872626845083612,legacy,value,1,0,1,0,1,320,321,328,320,319,235,213,3,0,22,16,15,21,0,0,0,1,0
887,999,17252193848165857127,2837872626845083612,value,legacy,-1,1,0,0,2,112,104,110,111,112,64,73,1,1,4,5,10,8,0,0,0,0,0
888,999,3973825101892259306,3087441577623405935,legacy,value,1,0,1,0,1,292,304,293,292,291,207,202,2,4,17,16,18,16,0,0,0,1,0
888,999,3973825101892259306,3087441577623405935,value,legacy,1,0,1,0,1,662,696,653,662,661,461,480,5,9,40,45,41,26,0,0,0,0,0
889,999,4792706317444416719,16424609430426262227,legacy,value,1,0,1,0,1,28,23,12,28,27,15,5,0,0,2,1,2,2,0,0,0,0,0
889,999,4792706317444416719,16424609430426262227,value,legacy,-1,1,0,0,2,313,309,307,312,313,201,222,1,0,19,18,17,19,0,0,0,0,0
890,999,14937455252789217764,15345381774297080260,legacy,value,-1,1,0,0,2,239,210,226,238,239,163,164,4,5,17,16,5,9,0,0,0,0,0
890,999,14937455252789217764,15345381774297080260,value,legacy,-1,1,0,0,2,448,476,462,447,448,308,340,7,6,26,23,23,22,0,0,0,0,0
891,999,12870027640800891919,11439059770540130646,legacy,value,-1,1,0,0,2,568,585,620,567,568,425,415,11,4,31,33,27,32,0,0,0,1,0
891,999,12870027640800891919,11439059770540130646,value,legacy,-1,1,0,0,2,555,592,584,554,555,394,419,5,3,38,33,28,26,0,0,1,0,0
892,999,12851047165980853397,3684628329798572694,legacy,value,1,0,1,0,1,61,63,45,61,60,35,29,1,0,2,2,5,4,0,0,0,0,0
892,999,12851047165980853397,3684628329798572694,value,legacy,-1,1,0,0,2,382,393,383,381,382,255,284,5,5,24,17,19,20,0,1,0,0,0
893,999,15057931501744900788,10469266025730959082,legacy,value,-1,1,0,0,2,36,19,34,35,36,16,17,1,0,2,2,1,2,0,0,0,1,0
893,999,15057931501744900788,10469266025730959082,value,legacy,-1,1,0,0,2,131,119,139,130,131,86,82,1,2,7,9,6,7,0,0,0,0,0
894,999,11213027201777624050,15140192712666160347,legacy,value,1,0,1,0,1,498,515,539,498,497,372,335,7,3,31,28,23,33,0,0,0,1,0
894,999,11213027201777624050,15140192712666160347,value,legacy,-1,1,0,0,2,332,345,327,331,332,203,228,1,2,20,16,21,17,0,0,0,0,0
895,999,9493934785937152484,4710491519200278846,legacy,value,1,0,1,0,1,107,120,100,107,106,68,61,1,1,8,3,3,9,0,0,0,0,0
895,999,9493934785937152484,4710491519200278846,value,legacy,1,0,1,0,1,332,340,342,332,331,246,229,2,1,23,27,17,17,0,0,0,0,0
896,999,11511720119330223120,14993166707770006306,legacy,value,-1,1,0,0,2,37,24,40,36,37,15,19,0,0,1,2,3,2,0,0,0,0,0
896,999,11511720119330223120,14993166707770006306,value,legacy,-1,1,0,0,2,565,611,612,564,565,413,427,6,4,30,35,38,30,0,0,0,1,0
897,999,1709977371755753253,1535360315095216950,legacy,value,1,0,1,0,1,299,341,312,299,298,212,211,1,4,16,19,20,11,0,0,0,0,0
897,999,1709977371755753253,1535360315095216950,value,legacy,1,0,1,0,1,918,1021,958,918,917,661,698,15,8,63,57,36,32,1,0,1,0,0
898,999,10125970359173863143,11517889347305365870,legacy,value,-1,1,0,0,2,96,78,99,95,96,60,62,3,0,6,8,4,5,0,0,0,0,0
898,999,10125970359173863143,11517889347305365870,value,legacy,1,0,1,0,1,130,139,124,130,129,88,78,1,2,9,6,7,8,1,0,0,0,0
899,999,16022481608568310862,1929161441609983009,legacy,value,1,0,1,0,1,242,257,251,242,241,178,161,3,4,17,12,11,17,0,0,0,0,0
899,999,16022481608568310862,1929161441609983009,value,legacy,-1,1,0,0,2,434,449,435,433,434,291,320,6,4,39,27,14,16,0,0,1,0,0
900,999,11891569636452572799,17302890546829396958,legacy,value,1,0,1,0,1,110,135,114,110,109,74,73,1,1,6,5,6,6,0,0,0,0,0
900,999,11891569636452572799,17302890546829396958,value,legacy,1,0,1,0,1,108,113,96,108,107,73,71,0,1,8,6,5,5,0,0,0,0,0
901,999,16246119186274756988,4357963706984077406,legacy,value,1,0,1,0,1,137,132,124,137,136,90,81,3,1,8,10,8,6,0,0,0,0,0
901,999,16246119186274756988,4357963706984077406,value,legacy,-1,1,0,0,2,549,610,597,548,549,387,425,6,8,29,31,30,23,0,0,1,0,0
902,999,9123136875414190978,12284661847700846412,legacy,value,1,0,1,0,1,77,79,83,77,76,60,42,0,0,6,5,2,6,0,0,0,0,0
902,999,9123136875414190978,12284661847700846412,value,legacy,-1,1,0,0,2,356,397,409,355,356,259,268,2,6,24,22,19,11,0,0,0,0,0
903,999,6415396087189740031,14686078279355244862,legacy,value,-1,1,0,0,2,222,235,257,221,222,158,165,1,2,10,15,17,13,0,0,0,0,0
903,999,6415396087189740031,14686078279355244862,value,legacy,-1,1,0,0,2,107,106,114,106,107,64,76,0,2,7,6,8,5,0,0,0,0,0
904,999,3149513445711884530,654424597254731128,legacy,value,1,0,1,0,1,219,213,205,219,218,145,140,0,3,16,21,11,5,0,0,0,0,0
904,999,3149513445711884530,654424597254731128,value,legacy,-1,1,0,0,2,61,57,68,60,61,32,43,2,0,4,4,2,4,0,0,1,0,0
905,999,18264397141046524699,9546750521111241146,legacy,value,1,0,1,0,1,139,156,140,139,138,106,97,2,2,8,4,6,12,0,0,0,0,0
905,999,18264397141046524699,9546750521111241146,value,legacy,1,0,1,0,1,208,241,225,208,207,153,151,0,5,16,11,10,8,0,0,0,0,0
906,999,8371808649129137320,17754232275082723334,legacy,value,-1,1,0,0,2,1307,1351,1429,1306,1307,995,948,12,12,74,83,59,69,0,0,1,1,0
906,999,8371808649129137320,17754232275082723334,value,legacy,-1,1,0,0,2,212,212,211,211,212,127,149,0,2,19,8,9,15,0,0,1,0,0
907,999,16444774594861288965,11837610257865604578,legacy,value,-1,1,0,0,2,184,161,182,183,184,127,126,3,1,14,14,5,10,0,0,0,0,0
907,999,16444774594861288965,11837610257865604578,value,legacy,-1,1,0,0,2,117,113,119,116,117,76,88,0,2,10,7,6,7,0,0,0,0,0
908,999,18413827516043430088,938862816131121385,legacy,value,1,0,1,0,1,60,71,57,60,59,43,32,0,0,4,3,4,5,0,0,0,0,0
908,999,18413827516043430088,938862816131121385,value,legacy,-1,1,0,0,2,467,484,453,466,467,311,354,4,6,23,24,30,23,0,1,0,0,0
909,999,13885154589968508808,15747736765418285081,legacy,value,1,0,1,0,1,183,191,190,183,182,141,125,4,3,11,10,9,10,0,0,0,0,0
909,999,13885154589968508808,15747736765418285081,value,legacy,-1,1,0,0,2,572,600,606,571,572,418,436,4,6,39,34,27,28,0,0,0,0,0
910,999,9394570408152521506,1869764875326106292,legacy,value,-1,1,0,0,2,35,23,40,34,35,15,21,1,0,1,3,2,1,0,0,0,0,0
910,999,9394570408152521506,1869764875326106292,value,legacy,1,0,1,0,1,460,517,493,460,459,335,346,3,6,29,24,26,24,0,0,1,0,0
911,999,1116822333995983313,12454334972219137395,legacy,value,1,0,1,0,1,50,54,39,50,49,32,26,1,1,5,3,1,2,0,0,0,0,0
911,999,1116822333995983313,12454334972219137395,value,legacy,1,0,1,0,1,548,614,559,548,547,375,400,4,6,28,31,36,27,0,0,0,0,0
912,999,14836524512988627097,17834016221846942763,legacy,value,1,0,1,0,1,106,119,99,106,105,67,67,3,1,4,5,5,6,0,0,0,0,0
912,999,14836524512988627097,17834016221846942763,value,legacy,1,0,1,0,1,51,61,50,51,50,38,31,0,0,5,3,1,4,0,0,0,0,0
913,999,10008478054334763573,17179790983111899701,legacy,value,-1,1,0,0,2,54,44,65,53,54,28,35,1,0,3,4,3,1,0,0,0,0,0
913,999,10008478054334763573,17179790983111899701,value,legacy,1,0,1,0,1,67,87,67,67,66,50,49,0,1,4,1,3,4,0,0,0,0,0
914,999,6864577172700725390,12257475288032834124,legacy,value,1,0,1,0,1,426,466,466,426,425,318,303,5,5,20,21,28,30,0,0,0,0,0
914,999,6864577172700725390,12257475288032834124,value,legacy,1,0,1,0,1,111,119,109,111,110,79,73,2,0,4,8,8,6,0,0,0,0,0
915,999,16366254033365215460,11980641539911320409,legacy,value,-1,1,0,0,2,481,476,510,480,481,359,348,8,6,25,22,27,34,0,0,0,0,0
915,999,16366254033365215460,11980641539911320409,value,legacy,-1,1,0,0,2,101,105,100,100,101,60,76,0,1,6,7,8,4,0,0,0,0,0
916,999,13463488684950501616,8137924605863079585,legacy,value,1,0,1,0,1,584,639,644,584,583,437,417,4,6,36,35,23,33,0,0,0,0,0
916,999,13463488684950501616,8137924605863079585,value,legacy,1,0,1,0,1,356,354,322,356,355,230,243,3,5,23,18,18,23,0,0,1,0,0
917,999,7453606738134783909,12646263564263268339,legacy,value,1,0,1,0,1,322,356,350,322,321,250,240,8,1,19,20,11,21,0,0,0,0,0
917,999,7453606738134783909,12646263564263268339,value,legacy,1,0,1,0,1,280,333,286,280,279,200,220,3,7,20,16,13,11,0,0,1,0,0
918,999,9675707876949621351,12159325539750998048,legacy,value,1,0,1,0,1,66,77,67,66,65,50,46,0,1,5,5,4,0,0,0,0,1,0
918,999,9675707876949621351,12159325539750998048,value,legacy,1,0,1,0,1,825,892,844,825,824,584,607,5,13,48,46,50,39,0,0,0,1,0
919,999,3980653287842774402,1680836410124749572,legacy,value,1,0,1,0,1,190,190,199,190,189,141,120,2,2,14,9,8,11,0,0,0,1,0
919,999,3980653287842774402,1680836410124749572,value,legacy,1,0,1,0,1,135,135,114,135,134,85,89,1,3,7,7,9,8,0,0,0,0,0
920,999,7302021235188961213,7176626064061249046,legacy,value,1,0,1,0,1,281,277,267,281,280,194,185,5,2,12,11,20,22,0,0,0,0,0
920,999,7302021235188961213,7176626064061249046,value,legacy,-1,1,0,0,2,285,309,290,284,285,188,216,2,1,18,13,14,16,0,0,0,0,0
921,999,18144979807182602764,10050610268049072227,legacy,value,1,0,1,0,1,274,299,285,274,273,199,196,5,1,11,18,15,16,0,0,0,0,0
921,999,18144979807182602764,10050610268049072227,value,legacy,-1,1,0,0,2,476,540,520,475,476,335,367,7,4,19,25,36,26,0,0,1,0,0
922,999,15950964743642743546,8038527430654667551,legacy,value,-1,1,0,0,2,30,24,36,29,30,14,22,1,0,2,2,1,1,0,0,1,0,0
922,999,15950964743642743546,8038527430654667551,value,legacy,1,0,1,0,1,110,111,96,110,109,68,71,0,3,5,8,10,3,0,0,0,0,0
923,999,4398954334963591230,12837234930932123909,legacy,value,1,0,1,0,1,115,135,115,115,114,83,84,1,3,5,3,7,7,0,0,0,0,0
923,999,4398954334963591230,12837234930932123909,value,legacy,1,0,1,0,1,243,272,248,243,242,178,184,0,6,13,11,13,10,0,0,0,0,0
924,999,11107265154372293569,9784347530183849445,legacy,value,-1,1,0,0,2,58,47,63,57,58,34,38,1,0,4,2,2,5,0,0,0,0,0
924,999,11107265154372293569,9784347530183849445,value,legacy,-1,1,0,0,2,80,90,89,79,80,47,62,0,1,7,3,3,5,0,0,0,0,0
925,999,10323996339865259436,16039600281458384077,legacy,value,-1,1,0,0,2,530,532,583,529,530,399,372,4,7,33,29,25,35,0,0,0,1,0
925,999,10323996339865259436,16039600281458384077,value,legacy,1,0,1,0,1,357,409,380,357,356,264,264,5,4,23,11,17,26,0,0,0,0,0
926,999,134450540964395988,17727429521149176254,legacy,value,1,0,1,0,1,72,84,76,72,71,55,50,1,0,3,7,4,3,0,0,0,1,0
926,999,134450540964395988,17727429521149176254,value,legacy,1,0,1,0,1,96,107,86,96,95,63,59,0,2,7,5,4,5,0,0,0,0,0
927,999,4108141262987266175,5827282799732891052,legacy,value,1,0,1,0,1,261,266,257,261,260,180,165,1,1,17,17,15,18,0,0,0,1,0
927,999,4108141262987266175,5827282799732891052,value,legacy,-1,1,0,0,2,117,120,129,116,117,67,87,0,2,12,5,4,5,0,0,0,0,0
928,999,3629252698890099835,14357239093860027194,legacy,value,1,0,1,0,1,225,223,220,225,224,160,148,3,2,11,14,10,13,0,0,0,0,0
928,999,3629252698890099835,14357239093860027194,value,legacy,-1,1,0,0,2,143,147,159,142,143,99,108,1,1,10,7,7,7,0,0,0,0,0
929,999,6827629076470495755,7202153044436089171,legacy,value,1,0,1,0,1,288,322,305,288,287,216,220,0,5,12,16,21,10,0,0,1,0,0
929,999,6827629076470495755,7202153044436089171,value,legacy,-1,1,0,0,2,222,247,256,221,222,152,163,3,1,9,9,15,14,0,0,0,0,0
930,999,6048723500440896450,11237373708949207138,legacy,value,1,0,1,0,1,75,68,60,75,74,48,36,0,1,5,4,5,4,0,0,0,0,0
930,999,6048723500440896450,11237373708949207138,value,legacy,1,0,1,0,1,232,250,238,232,231,161,153,4,4,12,11,12,14,0,0,0,0,0
931,999,7579824354532237451,3692573504901367562,legacy,value,1,0,1,0,1,237,252,239,237,236,178,171,2,2,14,13,15,13,0,0,0,0,0
931,999,7579824354532237451,3692573504901367562,value,legacy,1,0,1,0,1,52,59,47,52,51,32,35,0,2,1,2,5,3,0,0,0,0,0
932,999,7926822068296039799,11128339555841899838,legacy,value,-1,1,0,0,2,71,57,78,70,71,39,44,2,1,4,4,3,3,0,0,0,0,0
932,999,7926822068296039799,11128339555841899838,value,legacy,1,0,1,0,1,161,172,151,161,160,111,100,1,2,13,11,7,6,0,0,0,0,0
933,999,5491082163314340123,1023410311633700350,legacy,value,1,0,1,0,1,109,124,113,109,108,76,70,3,2,3,9,6,2,1,0,0,0,0
933,999,5491082163314340123,1023410311633700350,value,legacy,-1,1,0,0,2,1223,1297,1238,1222,1223,830,902,12,17,69,64,79,62,0,0,0,0,0
934,999,1521576871726696865,9473965208741801044,legacy,value,1,0,1,0,1,300,339,342,300,299,245,220,3,4,19,18,15,13,0,0,0,1,0
934,999,1521576871726696865,9473965208741801044,value,legacy,1,0,1,0,1,299,316,294,299,298,213,214,4,4,19,20,15,13,0,0,0,0,0
935,999,3164516489723217399,5251178369786665271,legacy,value,-1,1,0,0,2,175,162,171,174,175,118,124,1,1,12,11,6,9,0,0,0,0,0
935,999,3164516489723217399,5251178369786665271,value,legacy,-1,1,0,0,2,209,215,215,208,209,136,152,2,1,16,15,10,11,0,0,0,0,0
936,999,8080216694040656097,1517945588934757566,legacy,value,1,0,1,0,1,109,128,117,109,108,81,66,1,0,4,7,7,8,0,0,0,2,0
936,999,8080216694040656097,1517945588934757566,value,legacy,1,0,1,0,1,318,354,336,318,317,220,221,1,2,21,22,20,17,0,0,0,1,0
937,999,996698352554391389,10833806800262357445,legacy,value,1,0,1,0,1,122,129,117,122,121,81,73,1,0,12,6,4,9,0,0,0,0,0
937,999,996698352554391389,10833806800262357445,value,legacy,-1,1,0,0,2,281,290,315,280,281,193,193,5,2,17,14,15,19,0,0,0,0,0
938,999,6109910832003204962,6739563071207474167,legacy,value,1,0,1,0,1,214,214,221,214,213,161,140,1,1,13,13,11,15,0,0,0,1,0
938,999,6109910832003204962,6739563071207474167,value,legacy,-1,1,0,0,2,207,205,220,206,207,136,145,0,3,15,10,11,12,0,0,0,0,0
939,999,10581526571593045309,13557581741430290474,legacy,value,1,0,1,0,1,93,104,93,93,92,58,52,1,0,6,7,4,6,0,0,0,2,0
939,999,10581526571593045309,13557581741430290474,value,legacy,1,0,1,0,1,86,103,78,86,85,53,46,1,0,4,9,4,3,0,0,0,0,0
940,999,12143375387636565143,4997368052117969855,legacy,value,-1,1,0,0,2,302,299,330,301,302,232,221,3,3,23,20,13,16,0,0,0,0,0
940,999,12143375387636565143,4997368052117969855,value,legacy,1,0,1,0,1,171,179,167,171,170,124,117,1,2,13,8,9,11,0,0,0,0,0
941,999,2073665389332927566,17605743474592424564,legacy,value,-1,1,0,0,2,846,866,941,845,846,633,586,10,9,56,60,33,39,0,0,0,1,0
941,999,2073665389332927566,17605743474592424564,value,legacy,1,0,1,0,1,104,107,84,104,103,56,56,0,1,5,6,9,7,0,0,0,0,0
942,999,2774867169990129985,15957621277987694653,legacy,value,-1,1,0,0,2,559,574,619,558,559,419,404,6,1,34,36,30,33,0,0,0,0,0
942,999,2774867169990129985,15957621277987694653,value,legacy,1,0,1,0,1,111,130,101,111,110,75,78,0,2,4,8,7,3,0,0,0,0,0
943,999,31225003960552171,6907276477693289722,legacy,value,1,0,1,0,1,415,430,435,415,414,311,290,4,4,26,24,17,26,0,0,0,1,0
943,999,31225003960552171,6907276477693289722,value,legacy,-1,1,0,0,2,149,156,165,148,149,104,109,3,3,8,5,8,6,0,0,0,0,0
944,999,6799494273983328742,7808788456352726890,legacy,value,-1,1,0,0,2,131,120,136,130,131,83,88,0,2,11,10,6,5,0,0,0,0,0
944,999,6799494273983328742,7808788456352726890,value,legacy,1,0,1,0,1,109,99,91,109,108,71,64,1,3,9,7,4,5,0,0,0,0,0
945,999,17120390293036515604,5609061002032576906,legacy,value,-1,1,0,0,2,128,124,138,127,128,87,95,0,2,10,5,6,9,0,0,0,0,0
945,999,17120390293036515604,5609061002032576906,value,legacy,1,0,1,0,1,322,361,345,322,321,236,230,2,0,24,19,14,18,0,0,1,0,0
946,999,329411325166038926,4903713948588290466,legacy,value,1,0,1,0,1,221,229,225,221,220,158,144,2,0,12,13,15,11,0,0,0,0,0
946,999,329411325166038926,4903713948588290466,value,legacy,-1,1,0,0,2,23,10,23,22,23,6,13,1,0,1,3,1,0,0,0,0,0,0
947,999,16619950894102867427,17915717794001638159,legacy,value,-1,1,0,0,2,344,338,354,343,344,251,253,5,1,23,20,14,20,0,0,0,0,0
947,999,16619950894102867427,17915717794001638159,value,legacy,-1,1,0,0,2,628,697,667,627,628,448,497,6,4,32,36,38,32,0,1,0,0,0
948,999,12837051082092407384,18025215947849941286,legacy,value,-1,1,0,0,2,197,188,219,196,197,141,134,3,2,9,5,13,17,0,0,0,0,0
948,999,12837051082092407384,18025215947849941286,value,legacy,1,0,1,0,1,736,817,749,736,735,525,565,11,8,37,36,46,34,0,0,2,1,0
949,999,15178365961217955220,12320802779977370327,legacy,value,1,0,1,0,1,392,430,407,392,391,284,285,2,4,32,25,18,22,0,0,1,0,0
949,999,15178365961217955220,12320802779977370327,value,legacy,-1,1,0,0,2,68,70,76,67,68,38,52,0,0,2,3,7,5,0,0,0,0,0
950,999,3680745248178304164,845738833870251682,legacy,value,-1,1,0,0,2,138,135,162,137,138,101,96,2,3,10,7,3,7,0,0,0,0,0
950,999,3680745248178304164,845738833870251682,value,legacy,-1,1,0,0,2,435,443,439,434,435,307,326,3,5,22,25,27,21,0,0,0,0,0
951,999,12252405945059838836,8051177808325685858,legacy,value,1,0,1,0,1,63,59,46,63,62,32,27,0,0,4,2,5,6,0,0,0,0,0
951,999,12252405945059838836,8051177808325685858,value,legacy,1,0,1,0,1,93,84,72,93,92,48,41,2,1,0,4,12,8,0,0,0,0,0
952,999,469719306986787764,3438912528320373050,legacy,value,-1,1,0,0,2,159,146,177,158,159,107,99,2,2,10,12,4,8,0,0,0,0,0
952,999,469719306986787764,3438912528320373050,value,legacy,-1,1,0,0,2,35,23,33,34,35,11,17,0,0,3,1,2,4,0,0,0,0,0
953,999,15707451755684047902,15400439208727557807,legacy,value,1,0,1,0,1,149,160,133,149,148,97,103,0,0,4,7,14,8,0,0,0,0,0
953,999,15707451755684047902,15400439208727557807,value,legacy,-1,1,0,0,2,123,125,142,122,123,82,82,2,0,7,9,5,8,0,0,0,0,0
954,999,18110780904469389933,11884939552110007300,legacy,value,1,0,1,0,1,404,409,405,404,403,290,275,3,3,25,24,19,28,0,0,1,0,0
954,999,18110780904469389933,11884939552110007300,value,legacy,1,0,1,0,1,30,37,22,30,29,19,15,0,0,1,2,1,2,0,0,0,0,0
955,999,16268545671983036540,8509372053726524895,legacy,value,1,0,1,0,1,58,53,40,58,57,34,26,0,1,3,2,4,4,0,0,0,0,0
955,999,16268545671983036540,8509372053726524895,value,legacy,1,0,1,0,1,92,108,90,92,91,67,63,1,1,6,5,5,6,0,0,0,0,0
956,999,2134727202165812086,2067207865692844899,legacy,value,1,0,1,0,1,200,202,198,200,199,131,124,0,4,13,9,12,12,0,0,1,0,0
956,999,2134727202165812086,2067207865692844899,value,legacy,1,0,1,0,1,379,417,408,379,378,259,244,6,3,30,23,12,20,0,0,0,0,0
957,999,2792367650933632653,5531718667364120471,legacy,value,-1,1,0,0,2,392,421,440,391,392,299,300,5,1,19,17,18,28,0,0,1,0,0
957,999,2792367650933632653,5531718667364120471,value,legacy,1,0,1,0,1,301,339,310,301,300,213,221,1,4,20,13,16,18,0,0,0,0,0
958,999,15170463364448815802,18224084865208527638,legacy,value,1,0,1,0,1,248,288,269,248,247,186,187,0,2,15,15,15,15,0,0,0,0,0
958,999,15170463364448815802,18224084865208527638,value,legacy,1,0,1,0,1,305,331,312,305,304,209,206,2,7,20,14,19,17,0,0,2,0,0
959,999,2550090046564086059,14175138164913510028,legacy,value,1,0,1,0,1,373,396,398,373,372,299,279,3,2,17,24,15,15,0,0,0,0,0
959,999,2550090046564086059,14175138164913510028,value,legacy,-1,1,0,0,2,228,232,231,227,228,155,173,1,4,18,13,9,9,0,0,0,0,0
960,999,15389537315928183893,16119446225980279790,legacy,value,1,0,1,0,1,35,50,29,35,34,24,17,0,0,3,0,2,5,0,0,0,0,0
960,999,15389537315928183893,16119446225980279790,value,legacy,1,0,1,0,1,104,129,107,104,103,78,77,1,2,9,6,4,3,0,0,0,0,0
961,999,17704350588706723298,1654000437510420260,legacy,value,-1,1,0,0,2,203,185,210,202,203,134,126,0,3,14,13,9,11,0,0,0,0,0
961,999,17704350588706723298,1654000437510420260,value,legacy,-1,1,0,0,2,39,30,41,38,39,17,25,0,0,5,4,0,1,0,0,0,0,0
962,999,17242903062533632121,11798638465138985658,legacy,value,1,0,1,0,1,27,27,13,27,26,14,9,0,0,3,3,0,0,0,0,0,0,0
962,999,17242903062533632121,11798638465138985658,value,legacy,-1,1,0,0,2,74,72,73,73,74,38,50,0,0,4,5,4,4,0,0,0,0,0
963,999,16107010064305706475,11058485897454243318,legacy,value,1,0,1,0,1,935,971,966,935,934,670,658,12,9,54,60,56,50,0,0,0,3,0
963,999,16107010064305706475,11058485897454243318,value,legacy,-1,1,0,0,2,359,359,368,358,359,252,267,2,2,17,18,27,23,0,0,0,0,0
964,999,16614759079847001541,9556238147266667115,legacy,value,1,0,1,0,1,51,50,45,51,50,36,26,2,0,2,4,3,3,0,0,0,0,0
964,999,16614759079847001541,9556238147266667115,value,legacy,-1,1,0,0,2,152,149,162,151,152,99,106,1,1,11,11,6,7,0,0,0,0,0
965,999,14767270214279337531,12585034377266355632,legacy,value,1,0,1,0,1,426,477,470,426,425,314,306,3,5,28,26,18,22,0,0,0,1,0
965,999,14767270214279337531,12585034377266355632,value,legacy,-1,1,0,0,2,599,649,630,598,599,427,464,4,4,32,31,38,36,1,0,0,0,0
966,999,13849622416934988380,12611654495953609691,legacy,value,1,0,1,0,1,46,49,33,46,45,32,28,0,0,1,2,3,2,0,0,0,0,0
966,999,13849622416934988380,12611654495953609691,value,legacy,-1,1,0,0,2,18,7,17,17,18,3,9,0,0,1,1,1,2,0,0,0,0,0
967,999,16211087868517392644,5925358313508971029,legacy,value,1,0,1,0,1,132,130,116,132,131,82,75,1,1,6,8,11,10,0,0,0,0,0
967,999,16211087868517392644,5925358313508971029,value,legacy,1,0,1,0,1,154,166,142,154,153,110,107,0,1,9,8,8,8,0,0,1,0,0
968,999,7846435513977533385,10323448763032823097,legacy,value,-1,1,0,0,2,38,22,38,37,38,16,22,0,0,2,3,2,2,0,0,0,0,0
968,999,7846435513977533385,10323448763032823097,value,legacy,-1,1,0,0,2,82,75,85,81,82,48,54,1,0,5,8,4,2,0,0,0,0,0
969,999,14539445320208585952,2898096360277151706,legacy,value,-1,1,0,0,2,71,70,83,70,71,45,54,0,0,4,4,4,5,0,0,0,0,0
969,999,14539445320208585952,2898096360277151706,value,legacy,1,0,1,0,1,1003,1082,1028,1003,1002,710,732,11,12,53,51,64,65,0,0,0,1,0
970,999,13937533639567729135,10832042300417038007,legacy,value,-1,1,0,0,2,146,141,161,145,146,97,98,2,2,7,4,9,14,0,0,0,0,0
